Bathrooms,Bedrooms2,Date Created,Builder2,Floor,Furnished Status,Price2,Project Name,Property Type,Verified,Brand New,User Type,Prop ID2
1,2,20210703,,Ground,Unfurnished,8000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_48788265
2,2,20210814,,1,Unfurnished,12000000,,Residential House,,Resale,Owner,domcache_srp_41647365
2,2,20210703,,1,Unfurnished,4800000,,Apartment,,Resale,Owner,domcache_srp_55102445
3,3,20210621,,2,Furnished,7200000,,Apartment,,Resale,Owner,domcache_srp_48767267
2,2,20210816,,1,Furnished,4500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56499695
2,2,20210531,,5,Semi-Furnished,6400000,,Apartment,,Resale,Owner,domcache_srp_55251063
2,2,20210624,,Ground,Semi-Furnished,9900000,,Residential House,,Resale,Owner,domcache_srp_55572727
2,3,20210601,,5,Furnished,5200000,,Apartment,,Resale,Owner,domcache_srp_54915531
2,2,20210722,,1,Unfurnished,4200000,Gattu Enclave,Apartment,,New Property,Owner,domcache_srp_56058131
3,3,20210603,,1,Unfurnished,9000000,,Apartment,,Resale,Owner,domcache_srp_55249511
2,2,20210513,Provident Housing Ltd.,9,Unfurnished,7400000,Provident Kenworth,Apartment,,Resale,Owner,domcache_srp_55092619
2,2,20210513,,,Furnished,8500000,,Residential House,,Resale,Owner,domcache_srp_55093069
2,2,20210728,Prime Construction,1,Semi-Furnished,5000000,Prime Arcadia,Apartment,,Resale,Owner,domcache_srp_56157985
4,4,20210528,,1,Unfurnished,8000000,,Residential House,,Resale,Owner,domcache_srp_54850947
3,3,20210717,,1,Unfurnished,4288000,,Apartment,,Resale,Owner,domcache_srp_55974069
2,2,20210720,,4,Unfurnished,4800000,,Apartment,,Resale,Owner,domcache_srp_55144645
1,1,20210717,Saket Developers,1,Furnished,5000000,Saket Pranaam,Apartment,,Resale,Owner,domcache_srp_55971169
2,2,20210807,Vedamsa Infrastructure (P) Ltd,2,Semi-Furnished,4500000,Skanda Srinivasam,Apartment,,Resale,Owner,domcache_srp_55748533
2,3,20210527,,1,Semi-Furnished,6800000,,Apartment,,Resale,Owner,domcache_srp_53299667
2,2,20210721,,2,Unfurnished,6600000,,Apartment,,Resale,Owner,domcache_srp_55971719
2,2,20210621,Technopolis Construction Company Pvt. Ltd.,1,Unfurnished,6573000,Technopolis Solitaire Pride,Apartment,,Resale,Owner,domcache_srp_49067511
2,2,20210421,,4,Unfurnished,8500000,,Apartment,,Resale,Owner,domcache_srp_54909089
2,2,20210515,,5,Unfurnished,5500000,,Penthouse,,Resale,Owner,domcache_srp_55108851
2,2,20210810,,1,Semi-Furnished,10500000,,Residential House,,Resale,Owner,domcache_srp_55155313
2,2,20210722,,5,Furnished,7500000,,Apartment,,New Property,Owner,domcache_srp_56057055
2,2,20210604,,2,Semi-Furnished,4300000,,Apartment,,Resale,Owner,domcache_srp_50287678
2,1,20210717,,,Unfurnished,3500000,,Villa,,Resale,Owner,domcache_srp_33499731
2,2,20210729,,3,Unfurnished,5200000,,Apartment,,New Property,Owner,domcache_srp_49375089
1,1,20210729,,3,Unfurnished,6500000,,Apartment,,Resale,Owner,domcache_srp_48809235
2,2,20210812,,,Semi-Furnished,9500000,,Residential House,,Resale,Owner,domcache_srp_53775255
2,2,20210604,,1,Unfurnished,5500000,,Apartment,,New Property,Owner,domcache_srp_44419261
2,2,20210814,,1,Unfurnished,3000000,,Apartment,,Resale,Owner,domcache_srp_55966915
2,2,20210523,,Ground,Unfurnished,6000000,,Apartment,,Resale,Owner,domcache_srp_53794029
3,3,20210717,,4,Semi-Furnished,14000000,,Apartment,,Resale,Owner,domcache_srp_55966429
2,2,20210623,,1,Semi-Furnished,3700000,,Apartment,,Resale,Owner,domcache_srp_53880651
2,2,20210623,,4,Unfurnished,4200000,,Apartment,,Resale,Owner,domcache_srp_53880915
3,3,20210717,,Ground,Semi-Furnished,13000000,,Residential House,,Resale,Owner,domcache_srp_55965617
2,2,20210604,,1,Semi-Furnished,5400000,,Apartment,,Resale,Owner,domcache_srp_48828037
3,3,20210729,Fuerzaa Group,5,Semi-Furnished,12900000,Sahasraa,Apartment,,Resale,Owner,domcache_srp_54182451
2,1,20210611,,Ground,Unfurnished,5100000,,Apartment,,Resale,Owner,domcache_srp_55386857
2,2,20210612,,3,Semi-Furnished,4200000,,Apartment,,Resale,Owner,domcache_srp_55386639
3,3,20210428,,2,Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_52648837
2,2,20210727,,5,Unfurnished,6100000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56092917
2,3,20210721,Greenplus Infra,2,Semi-Furnished,6457000,Greenhood,Apartment,,Resale,Owner,domcache_srp_55986187
2,2,20210728,,Ground,Unfurnished,2400000,,Apartment,,Resale,Owner,domcache_srp_56152099
2,2,20210429,,3,Unfurnished,7900000,,Apartment,,Resale,Owner,domcache_srp_54984989
3,3,20210731,,2,Unfurnished,6000000,Asas Residency,Apartment,,Resale,Owner,domcache_srp_53880415
2,1,20210615,,1,Unfurnished,4500000,Pranitha Residency,Apartment,,Resale,Owner,domcache_srp_55439319
2,2,20210618,,Ground,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_55489549
3,2,20210618,,Ground,Unfurnished,9000000,,Residential House,,Resale,Owner,domcache_srp_55488977
2,1,20210618,,1,Furnished,9000000,,Apartment,,Resale,Owner,domcache_srp_55489955
2,2,20210623,,3,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_55560379
2,2,20210706,,,Semi-Furnished,8000000,,Residential House,,Resale,Owner,domcache_srp_54128253
3,3,20210706,,2,Unfurnished,7300000,,Apartment,,Resale,Owner,domcache_srp_52966211
2,2,20210706,,4,Furnished,5200000,,Apartment,,Resale,Owner,domcache_srp_52968899
2,3,20210618,,1,Unfurnished,4200000,,Apartment,,Resale,Owner,domcache_srp_55491091
2,2,20210707,,1,Semi-Furnished,3900000,,Apartment,,Resale,Owner,domcache_srp_54153915
2,2,20210707,,14,Semi-Furnished,7500000,,Apartment,,Resale,Owner,domcache_srp_52979933
2,2,20210702,Gokul Construction,4,Semi-Furnished,6900000,Gokuls Nandanam,Apartment,,Resale,Owner,domcache_srp_52049967
2,2,20210510,,4,Semi-Furnished,3100000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_55049897
2,2,20210702,,5,Semi-Furnished,7500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_55384621
2,2,20210727,,5,Semi-Furnished,5800000,,Apartment,,Resale,Owner,domcache_srp_56148915
1,1,20210724,,1,Unfurnished,3500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56097407
2,2,20210731,,2,Unfurnished,7600000,,Apartment,,Resale,Owner,domcache_srp_56126297
3,3,20210815,,3,Semi-Furnished,9992025,,Apartment,,Resale,Owner,domcache_srp_56091099
2,2,20210629,,1,Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_53993831
2,2,20210730,,3,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_42695585
2,2,20210613,,5,Unfurnished,3500000,,Apartment,,Resale,Owner,domcache_srp_51577629
3,3,20210530,,Ground,Semi-Furnished,9120000,,Apartment,,New Property,Owner,domcache_srp_54987585
2,2,20210629,,1,Unfurnished,7500000,,Apartment,,Resale,Owner,domcache_srp_53996727
4,4,20210613,,,Unfurnished,12500000,,Residential House,,Resale,Owner,domcache_srp_55413319
3,5,20210706,,Ground,Unfurnished,11000000,,Residential House,,Resale,Owner,domcache_srp_47868151
3,3,20210729,,1,Semi-Furnished,5200000,,Apartment,,Resale,Owner,domcache_srp_56091597
2,2,20210724,Fortune Green Homes,4,Unfurnished,7270000,Mayura,Apartment,,Resale,Owner,domcache_srp_56091601
3,3,20210805,Sahiti Constructions,1,Unfurnished,7100000,Anand Fortune,Apartment,,Resale,Owner,domcache_srp_56191461
3,3,20210629,,2,Semi-Furnished,13000000,,Apartment,,Resale,Owner,domcache_srp_53992033
3,3,20210729,,,Semi-Furnished,12500000,,Villa,,Resale,Owner,domcache_srp_56192045
2,2,20210428,,1,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_54973621
2,3,20210729,,1,Unfurnished,4700000,,Apartment,,Resale,Owner,domcache_srp_56186771
2,2,20210709,,3,Semi-Furnished,6500000,,Apartment,,Resale,Owner,domcache_srp_55532391
2,2,20210725,,16,Semi-Furnished,7500000,,Apartment,,Resale,Owner,domcache_srp_56090935
3,3,20210622,,2,Furnished,10000000,,Apartment,,Resale,Owner,domcache_srp_47779597
2,2,20210810,,1,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_56143217
2,2,20210729,KSR Constructions,2,Furnished,4100000,Sri Jaya Prestige,Apartment,,Resale,Owner,domcache_srp_50208374
2,2,20210612,,4,Furnished,5200000,,Apartment,,New Property,Owner,domcache_srp_47899807
2,2,20210724,,2,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_55423295
2,2,20210624,,4,Semi-Furnished,4000000,,Apartment,,Resale,Owner,domcache_srp_53697001
2,2,20210815,Aditya Construction Company India Pvt. Ltd.,6,Unfurnished,9100000,Adityas Silicon Heights,Apartment,,Resale,Owner,domcache_srp_56190149
2,2,20210612,,,Unfurnished,7200000,,Residential House,,Resale,Owner,domcache_srp_51196182
2,2,20210727,,2,Unfurnished,3400000,,Apartment,,Resale,Owner,domcache_srp_56144603
2,2,20210715,,1,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_55928201
2,2,20210614,,2,Semi-Furnished,14500000,,Residential House,,Resale,Owner,domcache_srp_55393579
5,4,20210721,,1,Unfurnished,12000000,,Residential House,,Resale,Owner,domcache_srp_56046423
3,3,20210701,,1,Furnished,12500000,,Apartment,,Resale,Owner,domcache_srp_54031093
2,2,20210615,,2,Semi-Furnished,6500000,,Apartment,,Resale,Owner,domcache_srp_43427197
2,2,20210718,,4,Unfurnished,5085000,,Apartment,,Resale,Owner,domcache_srp_55991335
2,2,20210727,,10,Unfurnished,6500000,,Apartment,,New Property,Owner,domcache_srp_56153657
2,2,20210721,,2,Furnished,4750000,,Apartment,,Resale,Owner,domcache_srp_56050555
3,3,20210630,City Heights,3,Semi-Furnished,9900000,City Heights Hayat County,Apartment,,Resale,Owner,domcache_srp_52856187
3,2,20210630,,Ground,Semi-Furnished,12000000,,Residential House,,Resale,Owner,domcache_srp_53997891
2,2,20210724,,3,Unfurnished,7000000,,Apartment,,Resale,Owner,domcache_srp_56102761
3,3,20210502,,1,Unfurnished,14500000,,Apartment,,Resale,Owner,domcache_srp_55006219
2,3,20210724,,5,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_56102131
2,2,20210715,,7,Unfurnished,6800000,,Apartment,,Resale,Owner,domcache_srp_55940953
3,3,20210502,,3,Furnished,6000000,,Apartment,,Resale,Owner,domcache_srp_51733025
4,4,20210614,,2,Unfurnished,11000000,,Residential House,,Resale,Owner,domcache_srp_49463177
2,2,20210731,,,Semi-Furnished,5500000,,Residential House,,Resale,Owner,domcache_srp_56156061
3,3,20210812,,3,Semi-Furnished,7034247,,Apartment,,Resale,Owner,domcache_srp_55994085
2,2,20210729,,4,Semi-Furnished,7500000,,Apartment,,Resale,Owner,domcache_srp_56154073
2,2,20210718,,5,Unfurnished,6500000,,Apartment,,Resale,Owner,domcache_srp_55992353
,,20210715,,,,6000000,,Apartment,,Resale,Owner,domcache_srp_49128681
2,2,20210616,,,Semi-Furnished,7200000,,Residential House,,Resale,Owner,domcache_srp_55458043
4,3,20210622,,Ground,Unfurnished,9200000,,Residential House,,Resale,Owner,domcache_srp_55548515
2,2,20210618,,Ground,Semi-Furnished,5200000,,Apartment,,Resale,Owner,domcache_srp_55477185
2,2,20210702,,5,Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_51164826
2,2,20210616,,1,Furnished,8700000,,Apartment,,Resale,Owner,domcache_srp_55458939
2,3,20210702,,5,Furnished,6800000,,Apartment,,Resale,Owner,domcache_srp_50594706
2,2,20210617,,4,Furnished,7000000,,Apartment,,New Property,Owner,domcache_srp_42370543
2,3,20210615,,4,Semi-Furnished,7500000,,Apartment,,Resale,Owner,domcache_srp_50148166
2,3,20210725,,20,Unfurnished,14000000,,Apartment,,Resale,Owner,domcache_srp_56101637
2,2,20210625,Aakriti Housing,3,Furnished,8700000,Aakriti Honey dew,Apartment,,Resale,Owner,domcache_srp_55554795
2,3,20210616,Provident Housing Ltd.,7,Unfurnished,8700000,Provident Kenworth,Apartment,,Resale,Owner,domcache_srp_55455687
2,2,20210623,,1,Unfurnished,4800000,,Apartment,,Resale,Owner,domcache_srp_55550073
2,3,20210704,,4,Unfurnished,6500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_52921627
2,2,20210505,,5,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_55022685
2,2,20210704,,2,Unfurnished,4300000,,Apartment,,Resale,Owner,domcache_srp_54101403
2,2,20210818,,2,Semi-Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_56122951
3,2,20210818,Sunrise Group,,Unfurnished,740000,Elegant Homes,Residential House,,Resale,Owner,domcache_srp_56154123
4,4,20210720,,2,Furnished,11200000,,Residential House,,Resale,Owner,domcache_srp_54942655
2,2,20210720,,3,Unfurnished,8300000,,Apartment,,Resale,Owner,domcache_srp_54984309
2,2,20210620,Aparna Constructions and Estates Pvt. Ltd.,10,Semi-Furnished,8800000,Aparna Cyber Commune,Apartment,,Resale,Owner,domcache_srp_55506493
2,2,20210622,,Ground,Unfurnished,13900000,,Apartment,,Resale,Owner,domcache_srp_53154783
2,3,20210729,Vasathi Housing Ltd.,7,Furnished,6500000,Vasathi Anandi,Apartment,,Resale,Owner,domcache_srp_56164731
3,3,20210603,Aliens Group,1,Semi-Furnished,12000000,Aliens Fast Track,Apartment,,Resale,Owner,domcache_srp_40892533
2,2,20210607,Modi Builders,3,Furnished,4850000,Modi Paramount Avenue,Apartment,,Resale,Owner,domcache_srp_55289631
3,3,20210604,Srini Developer Pvt. Ltd.,1,Furnished,12000000,Srini Avenue,Apartment,,Resale,Owner,domcache_srp_55292267
2,2,20210729,Indis,12,Semi-Furnished,9000000,PBEL City,Apartment,,Resale,Owner,domcache_srp_56176695
2,2,20210528,,Ground,Semi-Furnished,4700000,,Apartment,,Resale,Owner,domcache_srp_53203579
3,3,20210727,Buildwell Builders,4,Unfurnished,11500000,Buildwell Acropolis,Apartment,,Resale,Owner,domcache_srp_56140047
3,3,20210510,,3,Semi-Furnished,9000000,,Apartment,,Resale,Owner,domcache_srp_55071731
2,2,20210420,,13,Semi-Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_54883643
2,2,20210725,Raghavendra Neelima Constructions,8,Unfurnished,8200000,Raghavendra Panchajanya,Apartment,,Resale,Owner,domcache_srp_54413015
3,3,20210728,S.S.Group of construction,5,Semi-Furnished,7000000,Swarna Heights,Apartment,,Resale,Owner,domcache_srp_55003605
2,2,20210728,,1,Semi-Furnished,4600000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_55328773
2,2,20210510,ARK Infra Developers,5,Furnished,7200000,ARK Homes,Apartment,,Resale,Owner,domcache_srp_55069917
2,2,20210509,,5,Unfurnished,5800000,,Apartment,,Resale,Owner,domcache_srp_53782295
3,3,20210626,Urban Yards,5,Unfurnished,7200000,Urban Heights,Apartment,,New Property,Owner,domcache_srp_53937629
6,6,20210626,,1,Furnished,14500000,,Residential House,,Resale,Owner,domcache_srp_53940481
3,3,20210817,Urban Yards,3,Unfurnished,10520000,Urban Heights,Apartment,,Resale,Owner,domcache_srp_55975779
2,2,20210627,Incor Infrastructure Pvt. Ltd.,1,Unfurnished,4500000,Incor Live by the Lake,Apartment,,Resale,Owner,domcache_srp_52806301
2,2,20210723,,2,Unfurnished,3900000,,Apartment,,Resale,Owner,domcache_srp_56079987
2,2,20210609,,1,Unfurnished,5220000,,Apartment,,Resale,Owner,domcache_srp_55348019
2,2,20210609,,1,Semi-Furnished,4990000,,Apartment,,Resale,Owner,domcache_srp_53352085
2,2,20210624,,3,Semi-Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_54808701
2,2,20210726,EIPL Group,4,Unfurnished,9500000,EIPL Apila,Apartment,,Resale,Owner,domcache_srp_52442713
2,2,20210722,Bhuva Teza Infra Projects Ltd,1,Unfurnished,2200000,Happy Homes II,Apartment,,Resale,Owner,domcache_srp_56054713
2,2,20210806,Bhavya Constructions,1,Semi-Furnished,7600000,Bhavyas Tulasi Vanam,Apartment,,Resale,Owner,domcache_srp_52690537
2,2,20210530,Fortune Infra Developers Pvt. Ltd.,,Unfurnished,8500000,Fortune Butterfly City,Villa,,Resale,Owner,domcache_srp_43640757
2,2,20210421,,2,Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_54891101
2,2,20210424,Patel Realty,16,Unfurnished,8100000,Smondo,Apartment,,Resale,Owner,domcache_srp_52562935
3,3,20210728,,8,Unfurnished,8500000,,Apartment,,Resale,Owner,domcache_srp_56127409
2,2,20210729,,Ground,Furnished,4200000,,Apartment,,Resale,Owner,domcache_srp_56174695
3,3,20210606,,1,Unfurnished,7000000,,Apartment,,Resale,Owner,domcache_srp_55316361
2,2,20210728,,2,Semi-Furnished,5500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56128497
2,2,20210717,Tripura Constructions,1,Furnished,3690000,Tripura Landmark,Apartment,,Resale,Owner,domcache_srp_55967443
2,2,20210729,,2,Semi-Furnished,6000000,Chitrapuri Colony,Apartment,,New Property,Owner,domcache_srp_46454119
2,3,20210620,Mantri Developers Pvt. Ltd.,12,Semi-Furnished,8900000,Mantri Celestia,Apartment,,Resale,Owner,domcache_srp_53741123
4,1,20210603,,4,Furnished,6000000,,Apartment,,Resale,Owner,domcache_srp_54679407
2,2,20210422,,3,Unfurnished,6409095,,Apartment,,Resale,Owner,domcache_srp_54918705
2,2,20210603,Provident Housing Ltd.,8,Unfurnished,5700000,Provident Kenworth,Apartment,,Resale,Owner,domcache_srp_55275511
2,2,20210727,,1,Semi-Furnished,4800000,,Apartment,,Resale,Owner,domcache_srp_51710041
2,2,20210728,,3,Semi-Furnished,2500000,,Apartment,,Resale,Owner,domcache_srp_56163231
2,2,20210621,,2,Furnished,6000000,,Apartment,,Resale,Owner,domcache_srp_49718476
2,2,20210516,,1,Furnished,4700000,,Apartment,,New Property,Owner,domcache_srp_55098763
2,3,20210806,Aparna Constructions and Estates Pvt. Ltd.,9,Unfurnished,9300000,Aparna Kanopy Marigold,Apartment,,Resale,Owner,domcache_srp_56158439
3,3,20210608,,5,Unfurnished,9500000,,Apartment,,Resale,Owner,domcache_srp_55338009
2,2,20210527,,3,Unfurnished,3500000,,Apartment,,Resale,Owner,domcache_srp_54124729
1,1,20210811,,4,Semi-Furnished,3000000,,Apartment,,Resale,Owner,domcache_srp_55419153
2,2,20210620,Sri Sri Gruhanirman India Pvt. Ltd.,5,Semi-Furnished,5000000,Sri Sri Aero City,Apartment,,Resale,Owner,domcache_srp_55511325
2,2,20210522,Sri Sri Gruhanirman India Pvt. Ltd.,2,Semi-Furnished,4600000,Sri Sri Aero City,Apartment,,Resale,Owner,domcache_srp_55166243
3,3,20210424,,4,Semi-Furnished,6000000,,Apartment,,Resale,Owner,domcache_srp_54934081
2,2,20210604,Asrithas Group,12,Unfurnished,5000000,Jewels County,Apartment,,Resale,Owner,domcache_srp_55298347
2,2,20210728,,,Unfurnished,11000000,,Residential House,,Resale,Owner,domcache_srp_56171877
4,4,20210814,,1,Unfurnished,7000000,,Residential House,,Resale,Owner,domcache_srp_56173061
3,3,20210727,Cybercity Builders and Developers Pvt. Ltd.,16,Unfurnished,12300000,Marina Skies,Apartment,,Resale,Owner,domcache_srp_39814703
3,3,20210727,Prajay Engineers Syndicate Ltd.,,Furnished,12500000,Prajay Water Front,Villa,,Resale,Owner,domcache_srp_56098105
2,2,20210706,,3,Unfurnished,5200000,,Apartment,,Resale,Owner,domcache_srp_52957057
2,3,20210506,Provident Housing Ltd.,8,Unfurnished,9500000,Provident Kenworth,Apartment,,Resale,Owner,domcache_srp_55038315
2,2,20210618,Sunrise Homes Ltd.,1,Furnished,6000000,Sunrise Homes Apartments,Apartment,,Resale,Owner,domcache_srp_46703417
3,3,20210707,Alekhya Homes,14,Semi-Furnished,13000000,Alekhya Towers,Apartment,,Resale,Owner,domcache_srp_52994011
3,2,20210508,,Ground,Semi-Furnished,14000000,,Residential House,,Resale,Owner,domcache_srp_53168323
2,2,20210707,Indis,18,Unfurnished,9800000,PBEL City,Apartment,,Resale,Owner,domcache_srp_54147023
3,3,20210705,,3,Unfurnished,12500000,,Apartment,,Resale,Owner,domcache_srp_52938295
2,2,20210722,Jain Housing & Constructions Ltd.,4,Semi-Furnished,8500000,Jains Carlton Creek,Apartment,,Resale,Owner,domcache_srp_56018707
3,3,20210522,,1,Unfurnished,14000000,,Apartment,,Resale,Owner,domcache_srp_55169125
2,4,20210708,,1,Furnished,9500000,,Residential House,,Resale,Owner,domcache_srp_42572131
3,3,20210801,Modi Builders,,Unfurnished,12000000,Golden County,Villa,,Resale,Owner,domcache_srp_56175709
3,3,20210607,,3,Semi-Furnished,6900000,,Apartment,,Resale,Owner,domcache_srp_47741557
2,2,20210429,,1,Furnished,5000000,,Apartment,,Resale,Owner,domcache_srp_49711834
2,2,20210430,,Ground,Semi-Furnished,8500000,,Residential House,,New Property,Owner,domcache_srp_54987049
2,2,20210801,Muppa Projects India Pvt. Ltd.,5,Furnished,9000000,Muppas Green Grandeur,Apartment,,Resale,Owner,domcache_srp_56191399
2,2,20210721,Sri Sri Gruhanirman India Pvt. Ltd.,2,Unfurnished,5000000,Sri Sri Aero City,Apartment,,Resale,Owner,domcache_srp_56038067
3,3,20210611,,1,Semi-Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_53369321
8,8,20210613,,3,Unfurnished,13500000,,Residential House,,Resale,Owner,domcache_srp_53914237
2,2,20210724,,4,Unfurnished,3200000,,Apartment,,Resale,Owner,domcache_srp_46799325
2,2,20210612,Pacifica Companies,3,Unfurnished,11000000,Pacifica Hillcrest,Apartment,,Resale,Owner,domcache_srp_54130573
2,2,20210613,,2,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_49879884
4,4,20210723,,Ground,Unfurnished,12000000,,Residential House,,Resale,Owner,domcache_srp_56042891
2,2,20210727,ARK Infra Developers,3,Furnished,4700000,ARK Homes,Apartment,,Resale,Owner,domcache_srp_56093817
2,2,20210722,ZR Infra Ltd.,3,Unfurnished,8350000,ZR Ivory Towers,Apartment,,Resale,Owner,domcache_srp_56052189
2,2,20210630,Provident Housing Ltd.,7,Unfurnished,8000000,Provident Kenworth,Apartment,,Resale,Owner,domcache_srp_54004169
2,2,20210718,PVR Constructions,1,Unfurnished,9000000,Pvr Heights,Apartment,,New Property,Owner,domcache_srp_55989757
2,1,20210614,,Ground,Unfurnished,3800000,,Residential House,,Resale,Owner,domcache_srp_55425415
2,2,20210702,,2,Unfurnished,5500000,,Apartment,,Resale,Owner,domcache_srp_50657978
1,1,20210729,,Ground,Unfurnished,4000000,,Residential House,,Resale,Owner,domcache_srp_51121066
10,> 10,20210719,,2,Unfurnished,11000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_55992877
2,2,20210705,,1,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_55460549
5,4,20210812,,,Unfurnished,9000000,,Residential House,,Resale,Owner,domcache_srp_55942587
2,2,20210724,Shriya Constructions,4,Semi-Furnished,7500000,Shriya Symphony,Apartment,,Resale,Owner,domcache_srp_56106351
2,3,20210615,Aditya Construction Company,Upper Basement,Unfurnished,14400000,Aditya Beaumont,Apartment,,Resale,Owner,domcache_srp_55444317
3,3,20210707,Aditya Housing And Infrastructure Development,1,Furnished,14700000,Aditya Empress Towers,Apartment,,Resale,Owner,domcache_srp_55448997
5,3,20210723,,2,Unfurnished,12000000,,Residential House,,Resale,Owner,domcache_srp_55943839
3,3,20210617,AP Rajivswagruha Corporation Ltd.,2,Semi-Furnished,4800000,Sadbhavana,Apartment,,Resale,Owner,domcache_srp_35608017
2,2,20210704,,2,Semi-Furnished,4100000,,Apartment,,Resale,Owner,domcache_srp_52935069
3,4,20210517,,3,Unfurnished,9800000,,Apartment,,Resale,Owner,domcache_srp_55035299
2,2,20210423,,Ground,Unfurnished,7000000,,Residential House,,Resale,Owner,domcache_srp_54924907
