Bathrooms,Bedrooms2,Date Created,Builder2,Floor,Furnished Status,Price2,Project Name,Property Type,Verified,Brand New,User Type,Prop ID2
3,2,20210725,,Ground,Unfurnished,11000000,,Residential House,,Resale,Owner,domcache_srp_56112191
3,3,20210731,,3,Furnished,4500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56159855
2,2,20210814,,,Unfurnished,4000000,,Apartment,,New Property,Owner,domcache_srp_56004287
3,3,20210731,,1,Unfurnished,9900000,,Residential House,,Resale,Owner,domcache_srp_56215097
1,1,20210803,,2,Semi-Furnished,1600000,,Apartment,,Resale,Owner,domcache_srp_56262103
2,2,20210531,,,Semi-Furnished,7200000,,Residential House,,Resale,Owner,domcache_srp_52591755
2,2,20210703,,4,Furnished,5200000,,Apartment,,Resale,Owner,domcache_srp_51943647
2,2,20210814,,3,Unfurnished,5000000,,Apartment,,New Property,Owner,domcache_srp_45536219
2,2,20210806,,4,Furnished,6000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56264859
2,1,20210810,,,Unfurnished,2500000,,Residential House,,Resale,Owner,domcache_srp_56387815
2,2,20210815,,2,Semi-Furnished,5000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_49955610
2,2,20210514,,1,Semi-Furnished,5850000,,Apartment,,Resale,Owner,domcache_srp_50923970
2,2,20210515,,1,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_51396978
2,2,20210620,,2,Semi-Furnished,4300000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_53823421
3,3,20210814,,4,Unfurnished,7900000,,Apartment,,Resale,Owner,domcache_srp_56471591
5,4,20210627,,,Unfurnished,14000000,,Villa,,Resale,Owner,domcache_srp_55572049
2,2,20210720,,5,Unfurnished,6400000,Amogha Residency,Apartment,,Resale,Owner,domcache_srp_56004731
2,2,20210812,,14,Semi-Furnished,10000000,,Apartment,,Resale,Owner,domcache_srp_56425547
2,1,20210531,,2,Semi-Furnished,1600000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_37442363
2,2,20210815,,2,Unfurnished,4800000,,Apartment,,Resale,Owner,domcache_srp_56485941
3,3,20210620,,,Semi-Furnished,10500000,,Residential House,,Resale,Owner,domcache_srp_52699467
2,2,20210513,,1,Unfurnished,4800000,,Apartment,,Resale,Owner,domcache_srp_53114483
2,2,20210731,,9,Furnished,6500000,,Apartment,,Resale,Owner,domcache_srp_56158751
2,2,20210813,,3,Unfurnished,3500000,,Apartment,,Resale,Owner,domcache_srp_56444163
4,4,20210513,,,Semi-Furnished,12500000,,Residential House,,Resale,Owner,domcache_srp_55097637
2,2,20210728,,Ground,Semi-Furnished,4200000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56110449
,2,20210815,,,,6650000,,Apartment,,Resale,Owner,domcache_srp_56488243
2,2,20210517,,2,Unfurnished,4900000,,Apartment,,Resale,Owner,domcache_srp_55103751
3,2,20210728,,Ground,Semi-Furnished,9000000,,Residential House,,Resale,Owner,domcache_srp_56113321
2,2,20210722,,,Semi-Furnished,7500000,,Residential House,,Resale,Owner,domcache_srp_54489869
3,4,20210814,,3,Furnished,8000000,Crescent Heights,Apartment,,Resale,Owner,domcache_srp_49732440
4,3,20210814,,2,,6000000,,Apartment,,Resale,Owner,domcache_srp_50494708
2,2,20210810,,1,Unfurnished,6500000,Himagiri Heights,Apartment,,Resale,Owner,domcache_srp_56388841
2,2,20210803,,3,Furnished,5600000,,Apartment,,Resale,Owner,domcache_srp_46851311
2,2,20210518,,1,Unfurnished,3500000,,Apartment,,New Property,Owner,domcache_srp_55102615
3,3,20210731,,1,Unfurnished,10000000,,Apartment,,Resale,Owner,domcache_srp_48829593
3,3,20210814,,1,Furnished,7800000,,Apartment,,Resale,Owner,domcache_srp_56005099
2,2,20210816,,1,Semi-Furnished,6000000,,Residential House,,Resale,Owner,domcache_srp_56445325
2,2,20210531,,4,Furnished,5000000,,Apartment,,Resale,Owner,domcache_srp_51354610
2,3,20210531,,1,Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_55251179
3,3,20210621,,2,Unfurnished,6800000,,Apartment,,Resale,Owner,domcache_srp_48791285
3,3,20210514,,6,Furnished,4500000,Emerald Heights Ghatkesar,Apartment,,Resale,Owner,domcache_srp_53113045
5,5,20210814,,,Unfurnished,12500000,,Residential House,,New Property,Owner,domcache_srp_56005151
4,4,20210816,,Ground,Unfurnished,12000000,,Residential House,,Resale,Owner,domcache_srp_56445037
2,2,20210514,,1,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_51563427
3,4,20210601,,,Semi-Furnished,8000000,,Residential House,,Resale,Owner,domcache_srp_55251755
2,2,20210513,,,Furnished,9000000,,Residential House,,Resale,Owner,domcache_srp_51622499
2,3,20210513,,,Unfurnished,12000000,,Residential House,,Resale,Owner,domcache_srp_52096945
2,2,20210731,,Ground,Unfurnished,11000000,,Residential House,,Resale,Owner,domcache_srp_56214507
2,2,20210531,,2,Unfurnished,5100000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_43757141
2,3,20210806,,Ground,Furnished,7500000,,Residential House,,Resale,Owner,domcache_srp_54723315
3,2,20210731,,Ground,Unfurnished,12000000,,Residential House,,Resale,Owner,domcache_srp_56158171
2,2,20210620,,2,Furnished,7100000,,Apartment,,Resale,Owner,domcache_srp_53822685
3,2,20210814,,,Furnished,6000000,,Residential House,,Resale,Owner,domcache_srp_55203073
2,2,20210620,,1,Furnished,5000000,,Apartment,,Resale,Owner,domcache_srp_51318444
2,2,20210815,,2,Furnished,3800000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56425575
2,2,20210719,,5,Furnished,5800000,,Apartment,,Resale,Owner,domcache_srp_55948629
1,1,20210802,,Ground,Unfurnished,7500000,,Residential House,,Resale,Owner,domcache_srp_56158713
2,2,20210815,,5,Unfurnished,3000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56425579
2,3,20210723,,1,Unfurnished,9300000,,Apartment,,Resale,Owner,domcache_srp_56055971
3,3,20210731,,5,Furnished,7500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56159299
2,2,20210620,,,Unfurnished,9800000,,Residential House,,Resale,Owner,domcache_srp_53824669
2,2,20210620,,1,Semi-Furnished,6000000,,Apartment,,Resale,Owner,domcache_srp_53825345
3,3,20210817,,1,Unfurnished,6600000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56472169
2,2,20210420,,2,Unfurnished,2600000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_54899777
2,2,20210420,,4,Furnished,8500000,,Apartment,,Resale,Owner,domcache_srp_54900297
2,2,20210514,,4,Unfurnished,6500000,,Apartment,,Resale,Owner,domcache_srp_55105281
2,2,20210816,,1,Unfurnished,2000000,,Apartment,,Resale,Owner,domcache_srp_56488395
1,1,20210601,,Lower Basement,Unfurnished,7500000,,Residential House,,Resale,Owner,domcache_srp_54695067
2,2,20210716,,5,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_55950397
2,2,20210620,,,Unfurnished,7200000,,Residential House,,Resale,Owner,domcache_srp_53827633
2,2,20210620,,1,Unfurnished,6210000,,Apartment,,Resale,Owner,domcache_srp_53826515
2,2,20210513,,9,Unfurnished,6500000,,Apartment,,New Property,Owner,domcache_srp_48731003
1,1,20210731,,Ground,Unfurnished,2800000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56157993
3,2,20210531,,,Unfurnished,9000000,,Residential House,,Resale,Owner,domcache_srp_37863003
2,3,20210729,,1,Furnished,8000000,,Apartment,,Resale,Owner,domcache_srp_53433197
3,3,20210720,,,Semi-Furnished,13000000,,Residential House,,Resale,Owner,domcache_srp_56031213
2,3,20210608,,,Semi-Furnished,4500000,,Residential House,,Resale,Owner,domcache_srp_37946699
2,2,20210729,,3,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_51570629
2,1,20210621,,1,Unfurnished,4300000,,Apartment,,Resale,Owner,domcache_srp_46817665
2,2,20210626,,3,Semi-Furnished,5900000,,Apartment,,New Property,Owner,domcache_srp_53924261
2,2,20210608,,,Semi-Furnished,5500000,,Residential House,,Resale,Owner,domcache_srp_38546997
4,4,20210720,,,Unfurnished,7199000,,Residential House,,Resale,Owner,domcache_srp_56030941
2,2,20210720,,1,Unfurnished,6000000,,Apartment,,Resale,Owner,domcache_srp_56030945
2,2,20210608,,5,Semi-Furnished,4000000,,Apartment,,New Property,Owner,domcache_srp_40551673
1,2,20210804,,4,Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_54692405
3,3,20210813,Cybercity Builders and Developers Pvt. Ltd.,21,Unfurnished,12540000,Rainbow Vistas,Apartment,,New Property,Owner,domcache_srp_56462173
2,3,20210813,,4,Furnished,8900000,,Apartment,,New Property,Owner,domcache_srp_56462195
2,2,20210729,,1,Unfurnished,4200000,,Apartment,,Resale,Owner,domcache_srp_54601511
2,2,20210726,,1,Unfurnished,8450000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56135459
2,2,20210528,,2,Unfurnished,4600000,,Apartment,,Resale,Owner,domcache_srp_47661215
4,4,20210717,,,Unfurnished,12500000,,Residential House,,Resale,Owner,domcache_srp_55973773
5,3,20210607,,,Unfurnished,5000000,,Residential House,,Resale,Owner,domcache_srp_49089433
3,4,20210607,,5,Furnished,13000000,,Apartment,,Resale,Owner,domcache_srp_49107207
3,3,20210607,,3,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_49344535
3,4,20210625,,1,Semi-Furnished,9800000,,Residential House,,Resale,Owner,domcache_srp_49626576
2,2,20210801,,5,Semi-Furnished,3400000,,Apartment,,Resale,Owner,domcache_srp_56231573
2,2,20210607,,,Semi-Furnished,7000000,,Residential House,,Resale,Owner,domcache_srp_51098254
2,2,20210625,,Ground,Unfurnished,2300000,,Residential House,,Resale,Owner,domcache_srp_47253907
2,2,20210804,,2,Semi-Furnished,3500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56231279
6,9,20210607,,,Unfurnished,7600000,,Residential House,,Resale,Owner,domcache_srp_49657720
2,2,20210621,,Ground,Semi-Furnished,4000000,,Apartment,,Resale,Owner,domcache_srp_55517601
2,2,20210607,,2,Unfurnished,3500000,,Apartment,,Resale,Owner,domcache_srp_50010432
2,2,20210607,,2,Semi-Furnished,5300000,,Apartment,,Resale,Owner,domcache_srp_50700394
2,2,20210701,,2,Semi-Furnished,5000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_50740306
2,1,20210621,,3,Semi-Furnished,3200000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_49658588
2,2,20210701,,1,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_38828089
2,2,20210611,,5,Furnished,9800000,,Apartment,,Resale,Owner,domcache_srp_55335967
3,4,20210607,,1,Unfurnished,7500000,,Apartment,,Resale,Owner,domcache_srp_55325863
3,3,20210813,,5,Semi-Furnished,5200000,,Apartment,,Resale,Owner,domcache_srp_56460941
3,8,20210526,,,Unfurnished,9000000,,Residential House,,Resale,Owner,domcache_srp_55201949
3,3,20210707,,4,Unfurnished,6600000,,Apartment,,Resale,Owner,domcache_srp_55327349
2,2,20210625,,6,Unfurnished,8000000,,Apartment,,Resale,Owner,domcache_srp_52772279
2,3,20210607,,2,Furnished,6500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_55329415
3,3,20210607,,1,Semi-Furnished,5800000,,Apartment,,New Property,Owner,domcache_srp_49258861
2,2,20210625,,4,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_53917491
3,3,20210717,,3,Unfurnished,9500000,,Apartment,,Resale,Owner,domcache_srp_54283317
2,2,20210813,,1,Unfurnished,4800000,,Apartment,,Resale,Owner,domcache_srp_56460881
2,2,20210813,,2,Unfurnished,4500000,AG Towers,Apartment,,Resale,Owner,domcache_srp_56461029
3,3,20210720,,9,Furnished,11000000,,Apartment,,Resale,Owner,domcache_srp_55972495
2,2,20210527,,6,Unfurnished,3690000,,Apartment,,Resale,Owner,domcache_srp_55208389
2,2,20210810,,9,Semi-Furnished,6598350,,Apartment,,Resale,Owner,domcache_srp_56372101
3,4,20210720,,1,Semi-Furnished,9210000,Sree Sai Sadan,Apartment,,Resale,Owner,domcache_srp_56028669
4,5,20210626,,1,Furnished,14900000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_52792163
2,2,20210807,,,Semi-Furnished,9700000,,Residential House,,Resale,Owner,domcache_srp_55728215
2,2,20210626,,3,Semi-Furnished,3000000,,Apartment,,Resale,Owner,domcache_srp_51005366
2,2,20210527,,3,Furnished,4200000,,Apartment,,Resale,Owner,domcache_srp_55210415
3,3,20210622,,4,Semi-Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_55518051
2,2,20210527,,2,Unfurnished,4000000,,Apartment,,New Property,Owner,domcache_srp_45117457
2,3,20210806,,,Unfurnished,11500000,,Residential House,,Resale,Owner,domcache_srp_56337595
2,2,20210729,,Ground,Semi-Furnished,3500000,,Apartment,,Resale,Owner,domcache_srp_55531019
2,2,20210606,,3,Unfurnished,4200000,,Apartment,,Resale,Owner,domcache_srp_52445079
,1,20210801,,,,3000000,,Apartment,,Resale,Owner,domcache_srp_50252764
2,2,20210608,,,Unfurnished,11800000,,Residential House,,Resale,Owner,domcache_srp_50363064
2,2,20210619,,Ground,Semi-Furnished,7700000,,Residential House,,Resale,Owner,domcache_srp_50452598
2,9,20210624,,,Unfurnished,7000000,,Residential House,,Resale,Owner,domcache_srp_39135951
3,2,20210817,,Ground,Semi-Furnished,11000000,,Residential House,,Resale,Owner,domcache_srp_46286869
3,3,20210518,,5,Unfurnished,12000000,,Apartment,,Resale,Owner,domcache_srp_55128195
2,2,20210725,,1,Furnished,9000000,,Apartment,,Resale,Owner,domcache_srp_56119559
2,2,20210816,,,Unfurnished,14500000,BHEL Employees Cyber Colony,Villa,,Resale,Owner,domcache_srp_56448479
2,2,20210816,,2,Unfurnished,7500000,,Apartment,,Resale,Owner,domcache_srp_56448751
2,2,20210815,,1,Furnished,4060000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56448831
3,3,20210725,,3,Furnished,8000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56117049
2,3,20210814,,2,Unfurnished,7000000,,Apartment,,Resale,Owner,domcache_srp_54823313
1,,20210602,,6,Furnished,2200000,,Studio Apartment,,Resale,Owner,domcache_srp_51376952
3,3,20210518,,10,Furnished,10000000,,Apartment,,Resale,Owner,domcache_srp_51083462
2,2,20210602,,5,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_55273383
3,3,20210602,,3,Furnished,9500000,,Apartment,,Resale,Owner,domcache_srp_55273499
2,2,20210814,,3,Semi-Furnished,8600000,,Apartment,,Resale,Owner,domcache_srp_49899510
2,2,20210722,,Ground,Unfurnished,3000000,,Apartment,,Resale,Owner,domcache_srp_56065005
2,2,20210601,,1,Unfurnished,5000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_55255885
3,3,20210713,,,Unfurnished,6000000,,Residential House,,Resale,Owner,domcache_srp_32095755
2,2,20210624,,5,Furnished,6000000,,Apartment,,Resale,Owner,domcache_srp_55569781
3,2,20210731,,Ground,Unfurnished,4500000,,Residential House,,Resale,Owner,domcache_srp_56157289
2,2,20210812,,7,Semi-Furnished,6000000,,Apartment,,Resale,Owner,domcache_srp_51573793
2,2,20210722,,5,Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_52615259
1,1,20210713,,2,Unfurnished,3000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_54315703
2,2,20210621,,2,Semi-Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_51476744
2,2,20210703,,Ground,Semi-Furnished,3000000,,Residential House,,Resale,Owner,domcache_srp_39988417
4,5,20210518,,,Unfurnished,10000000,,Villa,,Resale,Owner,domcache_srp_55108017
2,3,20210803,,17,Unfurnished,6000000,,Apartment,,Resale,Owner,domcache_srp_56266931
2,2,20210619,,2,Semi-Furnished,4200000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_55501631
4,4,20210619,,,Unfurnished,9500000,,Residential House,,Resale,Owner,domcache_srp_55501803
3,3,20210521,,,Unfurnished,13500000,,Residential House,,Resale,Owner,domcache_srp_55160273
2,3,20210812,,,Unfurnished,3800000,,Residential House,,Resale,Owner,domcache_srp_44910637
1,1,20210424,,Ground,Semi-Furnished,2200000,,Apartment,,Resale,Owner,domcache_srp_53988775
,,20210723,,,,11000000,,Residential House,,Resale,Owner,domcache_srp_55481069
3,3,20210723,,4,Semi-Furnished,8500000,,Apartment,,Resale,Owner,domcache_srp_55501515
,2,20210522,,,,6390000,,Apartment,,Resale,Owner,domcache_srp_55170087
2,2,20210723,,5,Semi-Furnished,4000000,,Apartment,,Resale,Owner,domcache_srp_55067837
2,2,20210604,,2,Semi-Furnished,5500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_50301158
2,2,20210813,,1,Semi-Furnished,4000000,,Apartment,,Resale,Owner,domcache_srp_49948698
1,1,20210604,,Ground,Semi-Furnished,4500000,,Residential House,,Resale,Owner,domcache_srp_30579287
3,3,20210605,,,Unfurnished,10000000,,Residential House,,Resale,Owner,domcache_srp_54973493
2,2,20210522,,1,Semi-Furnished,4600000,,Apartment,,Resale,Owner,domcache_srp_55166129
3,3,20210723,,Ground,Unfurnished,9500000,,Apartment,,Resale,Owner,domcache_srp_55225021
2,2,20210605,,Ground,Unfurnished,8500000,,Residential House,,Resale,Owner,domcache_srp_53174037
2,2,20210813,,4,Semi-Furnished,6500000,,Apartment,,Resale,Owner,domcache_srp_53829697
3,3,20210723,,2,Semi-Furnished,5000000,,Apartment,,Resale,Owner,domcache_srp_54612895
3,1,20210605,,,Unfurnished,7500000,,Residential House,,Resale,Owner,domcache_srp_54343843
2,2,20210720,,3,Furnished,5300000,,Apartment,,Resale,Owner,domcache_srp_54429419
5,4,20210527,,Ground,Semi-Furnished,13500000,,Residential House,,Resale,Owner,domcache_srp_55163219
2,2,20210812,,4,Furnished,5000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_52654495
6,4,20210714,,,Semi-Furnished,11500000,,Residential House,,Resale,Owner,domcache_srp_54866561
2,2,20210717,,5,Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_53068381
2,2,20210803,,1,Unfurnished,13500000,,Residential House,,Resale,Owner,domcache_srp_56277075
3,2,20210525,,Ground,Unfurnished,8500000,,Residential House,,Resale,Owner,domcache_srp_55164495
3,3,20210623,,2,Unfurnished,7845000,,Apartment,,Resale,Owner,domcache_srp_53881711
3,3,20210623,,Ground,Semi-Furnished,7500000,,Apartment,,Resale,Owner,domcache_srp_53882361
3,2,20210801,,Ground,Furnished,4500000,,Residential House,,Resale,Owner,domcache_srp_54949397
3,4,20210621,,2,Unfurnished,6000000,,Apartment,,Resale,Owner,domcache_srp_51705845
8,7,20210624,,2,Unfurnished,13600000,,Residential House,,Resale,Owner,domcache_srp_52766189
2,2,20210605,,,Semi-Furnished,6500000,,Residential House,,Resale,Owner,domcache_srp_49965470
2,2,20210621,,2,Unfurnished,3200000,,Apartment,,Resale,Owner,domcache_srp_55512491
2,2,20210815,,3,Unfurnished,6800000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56437421
2,2,20210624,,2,Unfurnished,4550000,,Apartment,,Resale,Owner,domcache_srp_40185363
2,3,20210630,,4,Furnished,7500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_54035349
3,3,20210729,,6,Semi-Furnished,12500000,,Penthouse,,Resale,Owner,domcache_srp_54046535
3,3,20210624,,3,Furnished,9600000,,Apartment,,Resale,Owner,domcache_srp_46332271
1,1,20210523,,,Semi-Furnished,10000000,,Residential House,,Resale,Owner,domcache_srp_55175547
2,2,20210624,,1,Furnished,6500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_53884391
2,2,20210729,,Ground,Unfurnished,6000000,,Residential House,,Resale,Owner,domcache_srp_51254660
2,2,20210720,,2,Furnished,3500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_55966745
1,1,20210721,,6,Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_56021623
2,3,20210717,,2,Semi-Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_55199107
3,3,20210812,,,Unfurnished,12000000,,Villa,,Resale,Owner,domcache_srp_50454200
2,2,20210605,,1,Unfurnished,4200000,,Apartment,,Resale,Owner,domcache_srp_55297733
2,3,20210623,,3,Semi-Furnished,8000000,,Apartment,,Resale,Owner,domcache_srp_53881339
2,2,20210620,,,Semi-Furnished,6200000,,Residential House,,Resale,Owner,domcache_srp_39783337
2,2,20210521,,1,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_48708675
2,2,20210623,,1,Semi-Furnished,6000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_53879393
1,1,20210521,,4,Unfurnished,3000000,,Apartment,,Resale,Owner,domcache_srp_55161447
3,3,20210604,,3,Semi-Furnished,11000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_50301134
2,2,20210727,,4,Semi-Furnished,5600000,,Apartment,,New Property,Owner,domcache_srp_56124099
2,2,20210812,,,Furnished,11000000,,Residential House,,Resale,Owner,domcache_srp_45109677
1,2,20210604,,5,Unfurnished,2000000,,Apartment,,Resale,Owner,domcache_srp_50653470
,,20210604,,4,,4200000,,Apartment,,Resale,Owner,domcache_srp_55296643
2,2,20210812,,3,Semi-Furnished,4000000,,Apartment,,Resale,Owner,domcache_srp_56436297
2,2,20210816,,Ground,Unfurnished,3800000,,Residential House,,Resale,Owner,domcache_srp_56456041
2,2,20210523,,5,Unfurnished,2250000,,Apartment,,Resale,Owner,domcache_srp_52291377
,,20210605,,,Unfurnished,14500000,,Residential House,,Resale,Owner,domcache_srp_33902827
3,3,20210729,,3,Unfurnished,6600000,,Apartment,,Resale,Owner,domcache_srp_50004834
2,2,20210630,,3,Unfurnished,3400000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_33169503
2,2,20210728,,2,Unfurnished,4000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_39114165
2,2,20210809,,4,Unfurnished,5100000,,Apartment,,Resale,Owner,domcache_srp_55762987
1,2,20210604,,,Unfurnished,3000000,,Residential House,,Resale,Owner,domcache_srp_51873523
2,2,20210623,,2,Unfurnished,3685000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_53879821
2,3,20210812,,2,Semi-Furnished,4000000,,Apartment,,Resale,Owner,domcache_srp_46324667
2,2,20210813,,2,Semi-Furnished,2800000,,Apartment,,Resale,Owner,domcache_srp_56457535
3,3,20210605,,3,Semi-Furnished,9000000,,Apartment,,Resale,Owner,domcache_srp_42217709
3,3,20210720,,5,Furnished,9500000,,Apartment,,Resale,Owner,domcache_srp_53275997
4,6,20210817,,6,Semi-Furnished,12000000,,Apartment,,Resale,Owner,domcache_srp_56457441
2,2,20210605,,Ground,Semi-Furnished,4600000,,Apartment,,Resale,Owner,domcache_srp_45774919
2,3,20210624,,1,Semi-Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_53893751
3,2,20210724,,2,Semi-Furnished,4000000,,Apartment,,Resale,Owner,domcache_srp_39745723
3,3,20210605,,Ground,Semi-Furnished,3800000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_37535223
2,3,20210721,,2,Semi-Furnished,6300000,,Apartment,,Resale,Owner,domcache_srp_56050657
2,2,20210701,,4,Semi-Furnished,2400000,,Apartment,,Resale,Owner,domcache_srp_54027363
5,4,20210721,,2,Furnished,14500000,,Residential House,,Resale,Owner,domcache_srp_56051153
1,2,20210721,,3,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_56051365
2,2,20210501,,1,Unfurnished,6000000,,Apartment,,Resale,Owner,domcache_srp_47752751
2,3,20210814,,1,Semi-Furnished,11500000,,Apartment,,Resale,Owner,domcache_srp_56411109
2,2,20210718,,2,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_54409403
2,2,20210611,,1,Unfurnished,2299000,,Apartment,,Resale,Owner,domcache_srp_55385339
3,4,20210724,,,Furnished,13000000,,Villa,,Resale,Owner,domcache_srp_56037673
9,9,20210428,,1,Unfurnished,9500000,,Residential House,,New Property,Owner,domcache_srp_44615067
