Bathrooms,Bedrooms2,Date Created,Builder2,Floor,Furnished Status,Price2,Project Name,Property Type,Verified,Brand New,User Type,Prop ID2
1,2,20210520,,,Semi-Furnished,6800000,,Residential House,,Resale,Owner,domcache_srp_55151187
2,2,20210520,Kribh Constructions,3,Furnished,8500000,Kribh Westend Apartments,Apartment,,Resale,Owner,domcache_srp_55152011
4,3,20210711,,6,Unfurnished,14500000,,Apartment,,Resale,Owner,domcache_srp_44898257
2,2,20210630,,Ground,Unfurnished,4450000,,Apartment,,Resale,Owner,domcache_srp_55154059
1,1,20210720,,2,Furnished,3000000,Chitrapuri Colony,Apartment,,Resale,Owner,domcache_srp_56017193
2,3,20210623,VTP Realty,5,Unfurnished,7300000,Amulya Arcade,Apartment,,Resale,Owner,domcache_srp_53864015
2,2,20210615,,Ground,Semi-Furnished,7500000,,Residential House,,New Property,Owner,domcache_srp_43380019
2,2,20210803,,5,Semi-Furnished,6000000,,Apartment,,Resale,Owner,domcache_srp_43338197
2,2,20210423,,2,Unfurnished,4056000,Vasumathi Nilayam,Apartment,,New Property,Owner,domcache_srp_48999863
2,3,20210520,,2,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_50081946
2,2,20210423,,3,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_48591333
2,2,20210521,Sai Priya Constructions Ltd,Ground,Unfurnished,3190000,Sai Priya Homes,Apartment,,Resale,Owner,domcache_srp_54357895
3,3,20210623,,1,Unfurnished,10000000,,Residential House,,Resale,Owner,domcache_srp_49409569
2,2,20210717,,,Unfurnished,6300000,,Apartment,,Resale,Owner,domcache_srp_47538149
3,3,20210521,Trishala Infrastructure Pvt. Ltd.,6,Semi-Furnished,9800000,Luxor Apartments,Apartment,,Resale,Owner,domcache_srp_52002735
2,2,20210720,,5,Furnished,3700000,Vishnu Gokulam,Apartment,,Resale,Owner,domcache_srp_54576073
2,2,20210622,,1,Unfurnished,5300000,,Apartment,,Resale,Owner,domcache_srp_53860917
3,3,20210623,,3,Semi-Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_48301493
2,3,20210425,,2,Semi-Furnished,7500000,,Residential House,,New Property,Owner,domcache_srp_54948971
3,3,20210527,,3,Unfurnished,11000000,,Apartment,,Resale,Owner,domcache_srp_50442892
2,2,20210621,,2,Unfurnished,5100000,,Apartment,,Resale,Owner,domcache_srp_54482339
2,2,20210527,,3,Unfurnished,4300000,,Apartment,,Resale,Owner,domcache_srp_55206901
3,3,20210528,,1,Unfurnished,7000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_44791977
2,2,20210610,,4,Semi-Furnished,6500000,,Apartment,,Resale,Owner,domcache_srp_54521565
2,2,20210610,BRC Infra Pvt. Ltd.,5,Furnished,8500000,Sri Hemadurga Sivhills,Apartment,,Resale,Owner,domcache_srp_55362159
2,3,20210428,,2,Furnished,6500000,Symphony Residency,Apartment,,Resale,Owner,domcache_srp_53421805
3,3,20210715,,1,Unfurnished,6200000,Seeligallas Enclave,Apartment,,Resale,Owner,domcache_srp_53471739
3,3,20210428,,1,Semi-Furnished,7800000,,Apartment,,Resale,Owner,domcache_srp_50688068
2,2,20210802,,4,Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_53781773
2,2,20210722,,1,Unfurnished,5500000,,Residential House,,Resale,Owner,domcache_srp_51218298
2,2,20210613,,4,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_53983853
2,3,20210529,,3,Semi-Furnished,11000000,,Apartment,,Resale,Owner,domcache_srp_53998151
2,3,20210611,,4,Furnished,8500000,,Apartment,,Resale,Owner,domcache_srp_53364597
1,2,20210611,,1,Semi-Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_53650353
2,2,20210611,,1,Furnished,4300000,,Apartment,,Resale,Owner,domcache_srp_53671357
2,2,20210611,,2,Semi-Furnished,4800000,,Apartment,,Resale,Owner,domcache_srp_52610867
2,3,20210611,,4,Unfurnished,9900000,,Apartment,,Resale,Owner,domcache_srp_54680275
2,2,20210611,,1,Furnished,7500000,,Residential House,,Resale,Owner,domcache_srp_54864993
2,2,20210529,,4,Semi-Furnished,4300000,,Apartment,,Resale,Owner,domcache_srp_49797478
3,3,20210715,,5,Semi-Furnished,7500000,SS Lalitha Homes,Apartment,,Resale,Owner,domcache_srp_55239439
2,2,20210628,,5,Semi-Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_53967151
3,3,20210528,,3,Unfurnished,8900000,,Apartment,,New Property,Owner,domcache_srp_45241841
1,1,20210610,,1,Semi-Furnished,2000000,,Residential House,,Resale,Owner,domcache_srp_51882275
2,2,20210628,,5,Unfurnished,2866500,,Apartment,,Resale,Owner,domcache_srp_45822259
2,2,20210610,,4,Semi-Furnished,3600000,,Apartment,,Resale,Owner,domcache_srp_55374047
3,3,20210715,,4,Furnished,10000000,,Residential House,,New Property,Owner,domcache_srp_48591769
2,2,20210628,,1,Unfurnished,4300000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_47385025
2,2,20210721,SMR Holdings,7,Unfurnished,7500000,SMR Vinay Harmony County,Apartment,,Resale,Owner,domcache_srp_54204455
2,2,20210717,,5,Unfurnished,6500000,,Apartment,,New Property,Owner,domcache_srp_55979217
1,2,20210815,,5,Unfurnished,2000000,,Apartment,,Resale,Owner,domcache_srp_40916359
2,2,20210616,,1,Unfurnished,4300000,,Apartment,,Resale,Owner,domcache_srp_55365721
3,3,20210721,Gangothri Developers,5,Unfurnished,9200000,Nakshatra Abode,Apartment,,Resale,Owner,domcache_srp_53495549
2,2,20210428,,3,Semi-Furnished,4500000,,Apartment,,New Property,Owner,domcache_srp_47081919
3,3,20210528,,4,Furnished,8000000,,Apartment,,Resale,Owner,domcache_srp_55222213
2,3,20210529,Mantri Developers Pvt. Ltd.,18,Semi-Furnished,8400000,Mantri Celestia,Apartment,,Resale,Owner,domcache_srp_55223393
2,2,20210712,,3,Unfurnished,6700000,,Apartment,,New Property,Owner,domcache_srp_54776569
3,3,20210627,Modi Builders,5,Semi-Furnished,6500000,Modi Splendour,Apartment,,Resale,Owner,domcache_srp_41899393
2,2,20210427,Anantha Infra,1,Unfurnished,12000000,Vayun Meadows,Residential House,,Resale,Owner,domcache_srp_48191671
2,3,20210816,,1,Unfurnished,5500000,,Apartment,,Resale,Owner,domcache_srp_54607157
2,2,20210627,,2,Unfurnished,5500000,,Apartment,,Resale,Owner,domcache_srp_43376199
2,2,20210721,,1,Unfurnished,4800000,Balaji Homes,Apartment,,Resale,Owner,domcache_srp_53749335
2,2,20210529,,Ground,Unfurnished,7500000,,Residential House,,Resale,Owner,domcache_srp_42606817
1,1,20210624,,4,Semi-Furnished,3500000,,Apartment,,Resale,Owner,domcache_srp_54438669
2,2,20210619,SG Developers,1,Unfurnished,5475000,Sai Ganga Residency,Apartment,,Resale,Owner,domcache_srp_53812817
2,2,20210619,,1,Furnished,5200000,,Apartment,,Resale,Owner,domcache_srp_54934531
1,1,20210619,,1,Semi-Furnished,2700000,,Apartment,,Resale,Owner,domcache_srp_54955345
2,3,20210624,,1,Furnished,6500000,,Apartment,,Resale,Owner,domcache_srp_54520955
2,2,20210716,,1,Furnished,3500000,,Apartment,,New Property,Owner,domcache_srp_51138032
2,2,20210728,,1,Unfurnished,6500000,Sevenhills Residency Nizampet,Apartment,,Resale,Owner,domcache_srp_49018441
2,2,20210725,,1,Unfurnished,6000000,,Apartment,,Resale,Owner,domcache_srp_53312909
2,2,20210619,,4,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_52770981
2,3,20210619,,Ground,Furnished,6000000,,Apartment,,Resale,Owner,domcache_srp_53790835
3,3,20210725,Aparna Constructions and Estates Pvt. Ltd.,3,Semi-Furnished,7300000,Aparna Kanopy Tulip,Apartment,,New Property,Owner,domcache_srp_55209917
2,2,20210719,,2,Furnished,4850000,,Apartment,,Resale,Owner,domcache_srp_54414189
2,2,20210510,,1,Furnished,8500000,,Apartment,,Resale,Owner,domcache_srp_43603883
3,3,20210510,Elite Ventures,3,Furnished,11800116,Blossom Heights,Apartment,,Resale,Owner,domcache_srp_47840191
2,2,20210728,,1,Furnished,6500000,,Apartment,,Resale,Owner,domcache_srp_54474547
2,2,20210510,,2,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_51521298
2,2,20210806,,1,Unfurnished,10500000,,Residential House,,Resale,Owner,domcache_srp_54612433
2,2,20210619,,2,Unfurnished,3300000,,Apartment,,Resale,Owner,domcache_srp_39521801
2,2,20210710,,3,Unfurnished,4200000,,Apartment,,Resale,Owner,domcache_srp_54758247
2,2,20210725,,5,Semi-Furnished,4900000,Dwaraka S N Residency,Apartment,,Resale,Owner,domcache_srp_53621935
2,3,20210722,Modi Builders,7,Furnished,11000000,Modi Mayflower Grande,Apartment,,Resale,Owner,domcache_srp_51970905
1,3,20210722,,,Semi-Furnished,4200000,,Residential House,,Resale,Owner,domcache_srp_55436205
2,2,20210728,,1,Unfurnished,7000000,,Apartment,,New Property,Owner,domcache_srp_55495069
2,2,20210510,,1,Unfurnished,7200000,,Residential House,,Resale,Owner,domcache_srp_55071273
2,2,20210716,Tripura Constructions,4,Unfurnished,6600000,Tripura Galaxy,Apartment,,Resale,Owner,domcache_srp_53526093
2,2,20210713,Provident Housing Ltd.,9,Unfurnished,7600000,Provident Kenworth,Apartment,,Resale,Owner,domcache_srp_54880889
3,3,20210713,,1,Unfurnished,14100000,,Apartment,,Resale,Owner,domcache_srp_54881447
3,3,20210510,,4,Semi-Furnished,8500000,,Apartment,,Resale,Owner,domcache_srp_44753163
3,3,20210529,,4,Unfurnished,8000000,,Apartment,,Resale,Owner,domcache_srp_54477651
1,2,20210706,,3,Unfurnished,2700000,,Apartment,,Resale,Owner,domcache_srp_54871141
2,2,20210619,,5,Unfurnished,6500000,,Apartment,,Resale,Owner,domcache_srp_54422065
2,2,20210619,,1,Semi-Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_54403505
2,2,20210419,,1,Furnished,5200000,,Apartment,,Resale,Owner,domcache_srp_54879541
2,2,20210725,Nagarjuna Construction Company,4,Unfurnished,5500000,Eenadu Homes,Apartment,,Resale,Owner,domcache_srp_52984195
2,2,20210619,,2,Semi-Furnished,3400000,,Apartment,,Resale,Owner,domcache_srp_52343495
3,3,20210725,Crown Constructions and Aryamitra Properties,3,Furnished,13500000,Whistling Woods,Apartment,,Resale,Owner,domcache_srp_53415793
2,2,20210722,AV Constructions,3,Unfurnished,6940000,Adarsh Residency,Apartment,,Resale,Owner,domcache_srp_54828747
3,3,20210716,,3,Semi-Furnished,8500000,Sai Kishore Residency,Builder Floor Apartment,,Resale,Owner,domcache_srp_55224873
2,2,20210728,,5,Semi-Furnished,3500000,,Apartment,,Resale,Owner,domcache_srp_47146727
1,2,20210619,,2,Unfurnished,2149000,,Apartment,,Resale,Owner,domcache_srp_52779455
6,5,20210722,,2,Furnished,13000000,,Residential House,,Resale,Owner,domcache_srp_46627817
2,2,20210722,,Ground,Semi-Furnished,7500000,,Residential House,,Resale,Owner,domcache_srp_49444283
2,2,20210619,,Ground,Furnished,9000000,,Residential House,,Resale,Owner,domcache_srp_55120235
2,3,20210725,,3,Semi-Furnished,5800000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_51739879
2,2,20210624,,4,Semi-Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_55041957
3,3,20210419,,7,Semi-Furnished,7300000,,Apartment,,Resale,Owner,domcache_srp_53052509
3,3,20210619,Krupa Group,4,Furnished,6500000,Cascade Greens,Apartment,,Resale,Owner,domcache_srp_53800995
2,2,20210530,,2,Semi-Furnished,5000000,,Apartment,,Resale,Owner,domcache_srp_53665515
3,3,20210722,,3,Semi-Furnished,10000000,,Apartment,,Resale,Owner,domcache_srp_54488743
3,3,20210529,,,Unfurnished,10000000,,Villa,,Resale,Owner,domcache_srp_48661195
2,3,20210527,,Ground,Unfurnished,3000000,,Residential House,,Resale,Owner,domcache_srp_47980789
2,2,20210608,,2,Furnished,4950000,,Apartment,,Resale,Owner,domcache_srp_54421353
2,2,20210608,,4,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_54873777
3,2,20210426,,Ground,Unfurnished,11000000,,Residential House,,Resale,Owner,domcache_srp_53314213
2,2,20210608,Royal Home Constructions,1,Semi-Furnished,5999999,Splashing Meadows,Apartment,,Resale,Owner,domcache_srp_53510165
3,3,20210608,,1,Unfurnished,5900000,,Apartment,,Resale,Owner,domcache_srp_53903611
2,2,20210608,,1,Unfurnished,4500000,,Residential House,,Resale,Owner,domcache_srp_54167967
3,3,20210608,,1,Semi-Furnished,8500000,Venkatadri Apartment,Apartment,,Resale,Owner,domcache_srp_54210623
2,2,20210621,,2,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_53860163
2,2,20210608,,3,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_54676609
2,3,20210721,,Ground,Furnished,8200000,Yogesh Residency,Apartment,,Resale,Owner,domcache_srp_51597313
2,2,20210528,,Ground,Semi-Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_54087343
3,3,20210727,AR Infra and Developers,3,Unfurnished,14800000,Green Valley,Apartment,,Resale,Owner,domcache_srp_52149933
3,3,20210627,,4,Unfurnished,6500000,,Apartment,,Resale,Owner,domcache_srp_52806883
3,2,20210528,,Ground,Semi-Furnished,6300000,Vasantha valley,Residential House,,Resale,Owner,domcache_srp_53987697
2,3,20210608,,2,Semi-Furnished,5700000,,Apartment,,Resale,Owner,domcache_srp_54160197
2,2,20210427,Provident Housing Ltd.,9,Unfurnished,6200000,Provident Kenworth,Apartment,,Resale,Owner,domcache_srp_52161705
2,2,20210727,Manjeera Construction,18,Semi-Furnished,8000000,Manjeera Majestic Homes,Apartment,,Resale,Owner,domcache_srp_39446445
2,3,20210528,,2,Semi-Furnished,8700000,,Apartment,,Resale,Owner,domcache_srp_52996337
2,2,20210427,,Ground,Semi-Furnished,8300000,Trishala Saffron Sanathan,Apartment,,Resale,Owner,domcache_srp_53900227
3,3,20210727,,4,Furnished,8000000,,Apartment,,Resale,Owner,domcache_srp_54579687
3,3,20210727,Namishree Infrastructure and Projects Pvt. Ltd.,2,Furnished,10700000,Tulip Le Park,Apartment,,Resale,Owner,domcache_srp_54877099
2,3,20210627,,1,Furnished,9000000,,Apartment,,New Property,Owner,domcache_srp_48297243
2,3,20210427,,4,Unfurnished,8900000,,Apartment,,Resale,Owner,domcache_srp_50780498
2,2,20210723,,4,Furnished,4050000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_41761855
2,2,20210723,,1,Unfurnished,6060000,,Apartment,,Resale,Owner,domcache_srp_42478791
2,2,20210727,,3,Unfurnished,4400000,,Apartment,,New Property,Owner,domcache_srp_54550889
3,3,20210609,,3,Semi-Furnished,10000000,,Apartment,,Resale,Owner,domcache_srp_54624215
2,2,20210628,,5,Unfurnished,5600000,,Apartment,,Resale,Owner,domcache_srp_53943297
3,3,20210609,ZR Infra Ltd.,4,Unfurnished,9000000,ZR Ivory Towers,Apartment,,Resale,Owner,domcache_srp_54222181
1,1,20210626,AP Rajivswagruha Corporation Ltd.,4,Unfurnished,2600000,Aarambh Township,Apartment,,Resale,Owner,domcache_srp_46993757
2,2,20210626,,1,Unfurnished,5500000,,Residential House,,Resale,Owner,domcache_srp_52799359
2,2,20210608,,3,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_47925337
2,2,20210720,Swaraj Homes Builders & Developer,3,Unfurnished,7000000,Asritha Residency,Apartment,,Resale,Owner,domcache_srp_53434329
2,3,20210721,,2,Unfurnished,5400000,,Apartment,,Resale,Owner,domcache_srp_49328901
2,2,20210724,,3,Unfurnished,2800000,Sri Sairam Residency Kistareddypet,Builder Floor Apartment,,Resale,Owner,domcache_srp_53786303
2,2,20210427,,Ground,Unfurnished,7000000,,Residential House,,Resale,Owner,domcache_srp_48390489
2,2,20210707,,5,Unfurnished,5500000,,Apartment,,Resale,Owner,domcache_srp_53879255
2,2,20210806,Silpa Real Estates Pvt. Ltd.,4,Furnished,7200000,Silpa Manor,Apartment,,Resale,Owner,domcache_srp_54754643
2,2,20210511,,3,Unfurnished,5300000,,Apartment,,Resale,Owner,domcache_srp_55075855
2,2,20210512,,3,Semi-Furnished,4600000,,Apartment,,Resale,Owner,domcache_srp_55078713
2,2,20210512,,3,Semi-Furnished,3300000,,Apartment,,Resale,Owner,domcache_srp_53933583
2,2,20210512,,Ground,Unfurnished,6700000,,Residential House,,Resale,Owner,domcache_srp_51071740
2,2,20210620,,2,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_46444817
3,3,20210707,,1,Unfurnished,6200000,,Apartment,,Resale,Owner,domcache_srp_52823605
2,2,20210530,,3,Unfurnished,6000000,Sri Mani Sai,Apartment,,Resale,Owner,domcache_srp_54025363
2,2,20210530,,3,Semi-Furnished,6500000,,Apartment,,Resale,Owner,domcache_srp_54682133
2,3,20210511,,Ground,Unfurnished,7800000,,Apartment,,Resale,Owner,domcache_srp_53237903
3,3,20210814,,5,Furnished,11000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_53282067
2,2,20210725,,4,Unfurnished,4000000,Suvarna Valley,Apartment,,Resale,Owner,domcache_srp_56107729
2,2,20210530,,Ground,Semi-Furnished,6500000,Sai Raghavendra Magnificent Habitat,Apartment,,Resale,Owner,domcache_srp_55236807
2,2,20210511,,3,Furnished,5000000,,Apartment,,Resale,Owner,domcache_srp_53070215
2,2,20210421,,4,Unfurnished,4500000,Afreen Enclave,Apartment,,Resale,Owner,domcache_srp_54890647
2,3,20210420,,1,Semi-Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_48115483
4,4,20210512,,1,Unfurnished,8300000,,Residential House,,New Property,Owner,domcache_srp_40735591
3,3,20210703,,2,Furnished,8000000,,Apartment,,Resale,Owner,domcache_srp_55495805
2,2,20210531,,5,Semi-Furnished,6050000,,Apartment,,Resale,Owner,domcache_srp_45283805
2,2,20210622,,2,Furnished,5000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_47621727
3,3,20210531,,1,Unfurnished,6200000,,Apartment,,Resale,Owner,domcache_srp_49229117
2,2,20210602,,2,Semi-Furnished,6500000,,Apartment,,Resale,Owner,domcache_srp_55243651
3,4,20210728,Modi Builders,,Unfurnished,7500000,Harmony Homes,Villa,,Resale,Owner,domcache_srp_54584077
3,3,20210620,,3,Furnished,5900000,,Apartment,,Resale,Owner,domcache_srp_53807287
3,3,20210606,,,Furnished,11500000,,Villa,,Resale,Owner,domcache_srp_49852262
3,3,20210717,,5,Furnished,12670000,DC Durga County,Apartment,,Resale,Owner,domcache_srp_52245845
4,3,20210721,,,Unfurnished,8200000,,Villa,,Resale,Owner,domcache_srp_53051431
3,3,20210729,Sri Gajhanana Constructions,1,Unfurnished,7200000,Bharani Classic,Apartment,,Resale,Owner,domcache_srp_55252983
2,2,20210627,,3,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_55516085
2,2,20210520,,4,Unfurnished,3600000,,Apartment,,Resale,Owner,domcache_srp_54942293
2,2,20210726,,Ground,Unfurnished,13500000,,Residential House,,Resale,Owner,domcache_srp_48598931
2,2,20210524,,1,Semi-Furnished,4800000,,Apartment,,New Property,Owner,domcache_srp_45189971
2,2,20210816,,3,Unfurnished,5500000,,Apartment,,Resale,Owner,domcache_srp_56125293
3,2,20210606,Western Constrcutions,1,Semi-Furnished,9246000,Western Plaza,Apartment,,Resale,Owner,domcache_srp_53941223
2,3,20210714,,4,Semi-Furnished,8000000,Grow Space BA Arcade,Apartment,,Resale,Owner,domcache_srp_55861617
2,2,20210606,,4,Semi-Furnished,6500000,Keshav Estates,Apartment,,Resale,Owner,domcache_srp_54169057
2,3,20210720,,1,Furnished,14100000,,Apartment,,New Property,Owner,domcache_srp_56022117
2,2,20210606,Tripura Constructions,2,Unfurnished,6300000,Tripura Galaxy,Apartment,,Resale,Owner,domcache_srp_54173497
8,8,20210606,,Ground,Semi-Furnished,10500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_54205145
2,2,20210606,,Ground,Unfurnished,3000000,,Apartment,,Resale,Owner,domcache_srp_54388113
2,2,20210606,,11,Unfurnished,8000000,,Apartment,,Resale,Owner,domcache_srp_51714241
2,2,20210606,,Ground,Unfurnished,6800000,,Apartment,,Resale,Owner,domcache_srp_52553377
2,3,20210606,K Raheja Corp,7,Semi-Furnished,10000000,Raheja Vistas,Apartment,,Resale,Owner,domcache_srp_53576277
3,3,20210723,Anuhar Homes Pvt. Ltd.,2,Furnished,12000000,Morning Raga,Apartment,,Resale,Owner,domcache_srp_56073351
3,3,20210526,Koteswar Rao Developers,2,Semi-Furnished,7200000,Bhanu Township Gerbera Block,Apartment,,Resale,Owner,domcache_srp_52677477
2,2,20210621,,Ground,Unfurnished,9100000,,Residential House,,Resale,Owner,domcache_srp_52228297
2,2,20210610,,2,Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_55323529
3,2,20210625,,Ground,Semi-Furnished,14000000,,Residential House,,Resale,Owner,domcache_srp_43953557
1,3,20210726,,Ground,Unfurnished,4500000,,Residential House,,Resale,Owner,domcache_srp_48160833
2,2,20210629,Prestige Estates Projects Ltd.,8,Unfurnished,10800000,Prestige High Fields,Apartment,,Resale,Owner,domcache_srp_53941349
1,1,20210625,,5,Furnished,1800000,,Apartment,,Resale,Owner,domcache_srp_51264124
2,1,20210620,,2,Semi-Furnished,2500000,,Apartment,,Resale,Owner,domcache_srp_55516805
2,2,20210425,VRR Constructions & Developers,1,Semi-Furnished,3500000,VRR Enclave,Apartment,,Resale,Owner,domcache_srp_46130891
3,3,20210625,,1,Semi-Furnished,11000000,,Residential House,,Resale,Owner,domcache_srp_49651582
2,2,20210717,R K Construction,4,Semi-Furnished,5400000,Radha Krishna Towers,Apartment,,Resale,Owner,domcache_srp_55968839
3,3,20210625,,5,Unfurnished,6200000,,Apartment,,Resale,Owner,domcache_srp_50357946
2,2,20210625,,5,Semi-Furnished,4767000,,Apartment,,New Property,Owner,domcache_srp_47722589
2,2,20210425,,3,Semi-Furnished,3650000,,Apartment,,Resale,Owner,domcache_srp_49221491
2,2,20210606,Modi Builders,3,Semi-Furnished,4400000,Modi Paramount Avenue,Apartment,,Resale,Owner,domcache_srp_51707635
2,2,20210729,,1,Semi-Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_54409909
2,2,20210625,,Ground,Semi-Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_44102459
2,2,20210625,,Ground,Unfurnished,4200000,,Apartment,,New Property,Owner,domcache_srp_47356515
3,3,20210607,,1,Semi-Furnished,9000000,,Apartment,,Resale,Owner,domcache_srp_54147407
4,4,20210607,,Ground,Furnished,8000000,Project Roma Enclave,Residential House,,Resale,Owner,domcache_srp_37198295
2,2,20210607,,4,Unfurnished,5800000,,Apartment,,Resale,Owner,domcache_srp_54157459
2,2,20210803,,4,Unfurnished,4200000,,Apartment,,Resale,Owner,domcache_srp_54836767
3,3,20210526,,3,Semi-Furnished,8604600,,Apartment,,Resale,Owner,domcache_srp_50846970
3,3,20210521,,4,Semi-Furnished,12000000,,Apartment,,Resale,Owner,domcache_srp_41765829
2,2,20210606,,3,Semi-Furnished,6400000,,Apartment,,Resale,Owner,domcache_srp_55321747
2,2,20210526,,13,Unfurnished,5539482,Nebula Aavaas,Apartment,,New Property,Owner,domcache_srp_53949133
3,3,20210526,Aditya Housing And Infrastructure Development,10,Furnished,11500000,Aditya Empress Towers,Apartment,,Resale,Owner,domcache_srp_50910368
2,2,20210526,,4,Unfurnished,5500000,,Apartment,,Resale,Owner,domcache_srp_52338585
2,2,20210620,SKIL Group Property Developmen,8,Unfurnished,5010000,Skil Manasarovar Heights III,Apartment,,Resale,Owner,domcache_srp_48019993
1,1,20210519,,1,Unfurnished,2500000,,Apartment,,Resale,Owner,domcache_srp_50822372
1,2,20210519,,4,Semi-Furnished,4200000,,Apartment,,Resale,Owner,domcache_srp_53823683
2,3,20210519,,5,Semi-Furnished,8100000,,Apartment,,Resale,Owner,domcache_srp_53916499
3,3,20210519,,3,Furnished,6200000,,Apartment,,Resale,Owner,domcache_srp_47574029
2,3,20210603,Chaitanya Constructions,2,Furnished,6000000,Ram Residency,Apartment,,Resale,Owner,domcache_srp_55280029
3,3,20210519,,5,Unfurnished,6500000,,Apartment,,Resale,Owner,domcache_srp_53729981
2,2,20210422,,3,Furnished,3900000,,Apartment,,Resale,Owner,domcache_srp_54921143
4,3,20210517,,Ground,Unfurnished,13500000,,Residential House,,Resale,Owner,domcache_srp_52478389
3,3,20210602,,4,Semi-Furnished,7100000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_52381299
2,3,20210602,,Ground,Unfurnished,6000000,,Apartment,,Resale,Owner,domcache_srp_52451797
3,3,20210622,,4,Furnished,7100000,,Apartment,,Resale,Owner,domcache_srp_49932018
2,2,20210602,,3,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_53210917
3,3,20210602,,3,Unfurnished,8500000,,Apartment,,Resale,Owner,domcache_srp_53480959
2,2,20210517,,3,Unfurnished,4800000,,Apartment,,Resale,Owner,domcache_srp_50959286
3,3,20210602,My Nest Developers,3,Furnished,8500000,Jewel Crown,Apartment,,Resale,Owner,domcache_srp_39857649
3,3,20210622,Aparna Constructions and Estates Pvt. Ltd.,1,Furnished,14500000,Aparna HillPark Lake Breeze,Apartment,,New Property,Owner,domcache_srp_53849827
2,2,20210422,,5,Semi-Furnished,4000000,,Apartment,,Resale,Owner,domcache_srp_54914109
2,2,20210722,,5,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_51893311
2,2,20210726,,1,Furnished,3700000,,Apartment,,Resale,Owner,domcache_srp_44232371
2,2,20210726,,1,Semi-Furnished,3600000,,Apartment,,Resale,Owner,domcache_srp_44962433
2,3,20210722,,Ground,Unfurnished,3800000,,Apartment,,Resale,Owner,domcache_srp_51432194
2,2,20210422,,Ground,Unfurnished,9500000,,Residential House,,Resale,Owner,domcache_srp_52761829
2,2,20210728,,3,Unfurnished,3500000,,Apartment,,Resale,Owner,domcache_srp_56166089
2,2,20210422,Manjeera Construction,4,Semi-Furnished,7500000,Manjeera Diamond Towers,Apartment,,Resale,Owner,domcache_srp_54912697
2,2,20210619,VRR Constructions & Developers,,Unfurnished,5800000,VRR Gayatri Enclave Phase 1,Residential House,,Resale,Owner,domcache_srp_55505467
3,3,20210423,Aliens Group,21,Semi-Furnished,9900000,Aliens Space Station,Apartment,,Resale,Owner,domcache_srp_54916675
2,2,20210623,,4,Unfurnished,4600000,,Apartment,,Resale,Owner,domcache_srp_52888491
1,3,20210726,,1,Unfurnished,7500000,,Residential House,,Resale,Owner,domcache_srp_54551039
2,2,20210729,Cyber City Builders & Developers Pvt. Ltd.,14,Semi-Furnished,8800000,Rainbow Vistas,Apartment,,Resale,Owner,domcache_srp_55582449
3,3,20210518,Swathi Constructions,3,Unfurnished,5000000,Manideep Block,Builder Floor Apartment,,Resale,Owner,domcache_srp_53772611
2,2,20210602,,Ground,Furnished,3500000,,Residential House,,Resale,Owner,domcache_srp_39086655
2,2,20210622,,2,Semi-Furnished,6500000,,Apartment,,Resale,Owner,domcache_srp_46544637
3,3,20210518,,1,Unfurnished,12500000,,Residential House,,Resale,Owner,domcache_srp_54517047
2,3,20210622,,Lower Basement,Furnished,12000000,,Residential House,,Resale,Owner,domcache_srp_53853161
2,2,20210517,,3,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_51060994
3,3,20210602,,1,Unfurnished,13000000,,Residential House,,Resale,Owner,domcache_srp_50240134
2,2,20210622,,6,Semi-Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_53855407
