Bathrooms,Bedrooms2,Date Created,Builder2,Floor,Furnished Status,Price2,Project Name,Property Type,Verified,Brand New,User Type,Prop ID2
2,2,20210502,,1,Semi-Furnished,3200000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_52907433
2,2,20210502,,,Furnished,5000000,,Residential House,,Resale,Owner,domcache_srp_52907507
2,2,20210702,,2,Furnished,1200000,,Apartment,,Resale,Owner,domcache_srp_52882369
2,2,20210630,,Ground,Unfurnished,3400000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_54013895
4,4,20210630,,,Unfurnished,9800000,,Residential House,,Resale,Owner,domcache_srp_54014693
2,2,20210430,,2,Furnished,5500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_54994647
2,2,20210622,,,Unfurnished,6000000,,Residential House,,Resale,Owner,domcache_srp_53877891
2,3,20210614,,3,Semi-Furnished,7000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_53733783
1,1,20210626,,1,Unfurnished,2000000,,Apartment,,Resale,Owner,domcache_srp_55542279
4,3,20210616,,,Unfurnished,11200000,,Residential House,,Resale,Owner,domcache_srp_54073567
2,1,20210702,,3,Furnished,2250000,,Apartment,,Resale,Owner,domcache_srp_49304443
3,3,20210616,,1,Unfurnished,8200000,,Apartment,,Resale,Owner,domcache_srp_53671617
2,4,20210616,,Ground,Furnished,5200000,,Residential House,,Resale,Owner,domcache_srp_47726981
2,2,20210501,,4,Unfurnished,3450000,,Apartment,,Resale,Owner,domcache_srp_55002711
3,4,20210616,,1,Unfurnished,7000000,,Residential House,,Resale,Owner,domcache_srp_49525650
2,2,20210811,,,Unfurnished,6000000,,Residential House,,New Property,Owner,domcache_srp_54529715
1,2,20210616,,1,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_52328195
3,3,20210702,,3,Unfurnished,7046000,,Apartment,,Resale,Owner,domcache_srp_54040387
3,3,20210627,,,Unfurnished,13000000,,Villa,,Resale,Owner,domcache_srp_55618467
4,4,20210701,,,Semi-Furnished,14000000,,Residential House,,Resale,Owner,domcache_srp_54035053
2,2,20210701,,5,Semi-Furnished,3000000,,Apartment,,Resale,Owner,domcache_srp_54035181
3,2,20210703,,Ground,Unfurnished,4800000,Janmabhoomi Sairam Enclave Phase II,Residential House,,New Property,Owner,domcache_srp_27167329
2,3,20210618,,,Unfurnished,6500000,,Residential House,,Resale,Owner,domcache_srp_54382149
2,2,20210618,,1,Unfurnished,6500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_52695075
3,3,20210502,,2,Furnished,5000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_55006999
3,3,20210702,,4,Semi-Furnished,8600000,,Apartment,,Resale,Owner,domcache_srp_49983724
2,2,20210702,,2,Unfurnished,4600000,,Apartment,,New Property,Owner,domcache_srp_54056067
2,2,20210702,,3,Unfurnished,3000000,,Apartment,,Resale,Owner,domcache_srp_52888433
3,3,20210617,,Ground,Semi-Furnished,7200000,,Residential House,,Resale,Owner,domcache_srp_48979667
2,2,20210616,,2,Semi-Furnished,2500000,,Apartment,,Resale,Owner,domcache_srp_55460179
3,2,20210703,,,Unfurnished,7000000,,Residential House,,New Property,Owner,domcache_srp_54064603
3,3,20210702,,5,Unfurnished,5400000,,Apartment,,Resale,Owner,domcache_srp_54059089
3,2,20210702,,,Unfurnished,8000000,,Residential House,,Resale,Owner,domcache_srp_54059379
2,2,20210617,,1,Semi-Furnished,4000000,,Apartment,,Resale,Owner,domcache_srp_53863951
3,3,20210703,,,Unfurnished,13500000,Spring Field Villas,Villa,,Resale,Owner,domcache_srp_52899345
3,2,20210730,,,Unfurnished,8000000,,Residential House,,Resale,Owner,domcache_srp_54621847
2,2,20210702,,1,Unfurnished,10000000,,Residential House,,Resale,Owner,domcache_srp_54050751
2,2,20210702,,1,Semi-Furnished,4300000,Punnams Shalivahana Towers,Apartment,,Resale,Owner,domcache_srp_50729606
2,2,20210728,,1,Unfurnished,8800000,,Residential House,,Resale,Owner,domcache_srp_55459403
2,2,20210702,,2,Unfurnished,3800000,,Apartment,,Resale,Owner,domcache_srp_54046829
2,3,20210703,,1,Unfurnished,5800000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_48178503
2,2,20210703,,1,Semi-Furnished,6000000,,Residential House,,Resale,Owner,domcache_srp_50603304
2,3,20210703,,,Unfurnished,13000000,,Residential House,,Resale,Owner,domcache_srp_31145239
3,3,20210703,,10,Unfurnished,7650000,,Apartment,,Resale,Owner,domcache_srp_54075371
1,1,20210623,,,Unfurnished,3000000,,Residential House,,Resale,Owner,domcache_srp_55549765
2,1,20210620,,2,Unfurnished,3500000,Happy Homes Apartment,Builder Floor Apartment,,Resale,Owner,domcache_srp_55470181
3,2,20210702,,Ground,Unfurnished,5600000,,Residential House,,Resale,Owner,domcache_srp_54060477
5,6,20210617,,,Unfurnished,9500000,,Residential House,,Resale,Owner,domcache_srp_53800307
3,3,20210717,,1,Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_55943695
2,2,20210617,,Ground,Unfurnished,6800000,,Residential House,,Resale,Owner,domcache_srp_44574245
3,3,20210503,,5,Unfurnished,5350000,,Apartment,,Resale,Owner,domcache_srp_55009359
3,3,20210618,,,Unfurnished,10000000,,Villa,,Resale,Owner,domcache_srp_55477053
2,2,20210618,,1,Semi-Furnished,3800000,,Apartment,,Resale,Owner,domcache_srp_55477265
2,2,20210503,,3,Unfurnished,2300000,Maha Homes Madhuram,Apartment,,Resale,Owner,domcache_srp_55011249
2,2,20210615,,,Unfurnished,6000000,,Residential House,,Resale,Owner,domcache_srp_55440571
2,2,20210727,,Ground,Semi-Furnished,11000000,,Residential House,,Resale,Owner,domcache_srp_56155085
2,2,20210727,,Ground,Semi-Furnished,11000000,,Residential House,,Resale,Owner,domcache_srp_56155085
2,2,20210701,,3,Semi-Furnished,3200000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_54035675
3,3,20210627,,1,Unfurnished,6300000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_48973745
2,2,20210701,,1,Furnished,4730000,,Apartment,,Resale,Owner,domcache_srp_54036199
1,1,20210501,,4,Unfurnished,2900000,,Apartment,,Resale,Owner,domcache_srp_52685375
6,9,20210616,,2,Semi-Furnished,14000000,,Residential House,,Resale,Owner,domcache_srp_55447509
3,3,20210627,,6,Semi-Furnished,8500000,,Apartment,,Resale,Owner,domcache_srp_48957985
2,2,20210616,,1,Semi-Furnished,8000000,,Residential House,,Resale,Owner,domcache_srp_52642191
2,2,20210702,,1,Unfurnished,3800000,,Apartment,,Resale,Owner,domcache_srp_49394417
2,2,20210702,,2,Unfurnished,5568000,,Apartment,,Resale,Owner,domcache_srp_50819166
2,2,20210802,,1,Semi-Furnished,4200000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_54601517
3,3,20210502,,2,Unfurnished,5500000,,Apartment,,Resale,Owner,domcache_srp_53996099
2,2,20210703,,,Semi-Furnished,5600000,,Residential House,,Resale,Owner,domcache_srp_54078039
2,2,20210503,,2,Unfurnished,2599999,,Apartment,,Resale,Owner,domcache_srp_55016813
2,2,20210703,,4,Semi-Furnished,4999000,Nebula Aavaas,Apartment,,New Property,Owner,domcache_srp_50859642
2,2,20210705,,3,Unfurnished,3700000,,Apartment,,Resale,Owner,domcache_srp_51072228
2,2,20210705,,2,Unfurnished,4400000,,Apartment,,New Property,Owner,domcache_srp_45365169
3,3,20210705,,5,Unfurnished,3300000,,Apartment,,New Property,Owner,domcache_srp_45887359
2,2,20210704,,3,Unfurnished,5600000,,Apartment,,Resale,Owner,domcache_srp_50778268
4,4,20210704,,,Unfurnished,4000000,,Residential House,,Resale,Owner,domcache_srp_54098703
2,2,20210505,,4,Unfurnished,6700000,,Apartment,,Resale,Owner,domcache_srp_52073513
2,2,20210617,,1,Unfurnished,3800000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_48935125
1,1,20210617,,1,Semi-Furnished,2640000,,Apartment,,Resale,Owner,domcache_srp_54922761
2,3,20210702,,5,Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_51860375
2,2,20210724,,2,Unfurnished,4500000,,Apartment,,New Property,Owner,domcache_srp_56103857
2,2,20210617,,,Semi-Furnished,3400000,,Residential House,,Resale,Owner,domcache_srp_48996403
1,1,20210702,,2,Furnished,1200000,,Apartment,,Resale,Owner,domcache_srp_52894585
2,2,20210617,,3,Unfurnished,4300000,Sujatha Homes Miyapur,Apartment,,Resale,Owner,domcache_srp_55471257
2,2,20210703,,Ground,Unfurnished,5000000,,Residential House,,Resale,Owner,domcache_srp_51075816
,3,20210617,,Ground,,9000000,,Residential House,,Resale,Owner,domcache_srp_55471993
2,2,20210622,,3,Semi-Furnished,2800000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_55546015
2,4,20210617,,,Unfurnished,8500000,,Villa,,Resale,Owner,domcache_srp_50534128
3,3,20210617,,2,Unfurnished,6000000,,Apartment,,New Property,Owner,domcache_srp_40250241
2,3,20210703,,2,Furnished,10500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_52907527
2,2,20210703,,1,Semi-Furnished,7700000,Sri Venkateswara Towers Vanasthalipuram,Apartment,,Resale,Owner,domcache_srp_54070677
2,2,20210703,,Ground,Unfurnished,6000000,,Residential House,,Resale,Owner,domcache_srp_54072793
4,4,20210623,,,Unfurnished,9000000,,Residential House,,Resale,Owner,domcache_srp_54949369
3,4,20210703,,1,Semi-Furnished,10000000,,Residential House,,Resale,Owner,domcache_srp_52910753
3,2,20210704,,,Unfurnished,4500000,,Residential House,,Resale,Owner,domcache_srp_52914553
5,5,20210504,,,Furnished,10000095,,Residential House,,Resale,Owner,domcache_srp_54307211
2,2,20210504,,3,Unfurnished,5200000,,Apartment,,Resale,Owner,domcache_srp_54095715
2,2,20210504,,,Unfurnished,5200000,,Residential House,,Resale,Owner,domcache_srp_48950989
2,2,20210504,,3,Unfurnished,4400000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_47633995
3,3,20210704,,2,Unfurnished,12000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_52915569
2,1,20210703,,,Semi-Furnished,4000000,,Residential House,,Resale,Owner,domcache_srp_54080713
1,1,20210623,,1,Unfurnished,1000000,,Apartment,,Resale,Owner,domcache_srp_55129799
2,2,20210623,,5,Unfurnished,5555000,,Apartment,,Resale,Owner,domcache_srp_55137091
2,2,20210703,,Ground,Unfurnished,5100000,,Apartment,,Resale,Owner,domcache_srp_48844523
2,3,20210704,,3,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_52775009
1,1,20210703,,1,Semi-Furnished,2500000,,Apartment,,Resale,Owner,domcache_srp_54077361
2,2,20210704,,4,Semi-Furnished,4000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_52928931
2,3,20210704,,1,Furnished,6000000,,Apartment,,Resale,Owner,domcache_srp_41483693
3,2,20210704,,,Unfurnished,4500000,,Villa,,Resale,Owner,domcache_srp_46279327
2,2,20210704,,4,Semi-Furnished,3500000,,Apartment,,Resale,Owner,domcache_srp_52929277
3,3,20210704,,4,Furnished,6500000,,Apartment,,Resale,Owner,domcache_srp_54096271
4,1,20210704,,,Semi-Furnished,6000000,,Residential House,,Resale,Owner,domcache_srp_54092513
3,3,20210504,,2,Semi-Furnished,7300000,,Apartment,,Resale,Owner,domcache_srp_55024433
3,2,20210505,,Lower Basement,Unfurnished,7500000,,Residential House,,Resale,Owner,domcache_srp_55025531
2,3,20210505,,1,Furnished,8600000,,Residential House,,New Property,Owner,domcache_srp_39171771
2,1,20210505,,Ground,Furnished,4800000,,Residential House,,Resale,Owner,domcache_srp_53698855
2,2,20210705,,3,Semi-Furnished,4200000,,Apartment,,New Property,Owner,domcache_srp_54113559
3,3,20210705,,2,Semi-Furnished,14000000,,Apartment,,Resale,Owner,domcache_srp_54113791
1,1,20210705,,3,Unfurnished,1400000,,Penthouse,,Resale,Owner,domcache_srp_54114345
3,3,20210705,,2,Unfurnished,5100000,,Apartment,,Resale,Owner,domcache_srp_54117555
2,2,20210704,,3,Semi-Furnished,4800000,,Apartment,,Resale,Owner,domcache_srp_54099375
2,2,20210705,,Ground,Unfurnished,5000000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_48383235
3,4,20210504,,,Unfurnished,7000000,,Residential House,,Resale,Owner,domcache_srp_55026565
2,2,20210623,,Ground,Unfurnished,9500000,,Residential House,,Resale,Owner,domcache_srp_54016445
2,1,20210704,,1,Semi-Furnished,5500000,,Residential House,,Resale,Owner,domcache_srp_54088697
3,3,20210704,,1,Furnished,11500000,,Apartment,,Resale,Owner,domcache_srp_54089585
2,3,20210504,,2,Unfurnished,6200000,,Apartment,,Resale,Owner,domcache_srp_52927529
2,2,20210505,,3,Unfurnished,3050000,,Apartment,,Resale,Owner,domcache_srp_55027855
2,3,20210704,,1,Semi-Furnished,3900000,,Apartment,,Resale,Owner,domcache_srp_54100301
2,2,20210704,,2,Unfurnished,5400000,HSR Sarala Devi Enclave,Apartment,,Resale,Owner,domcache_srp_54095539
2,2,20210619,,1,Unfurnished,2100000,,Apartment,,Resale,Owner,domcache_srp_55482975
1,1,20210705,,2,Unfurnished,800000,,Apartment,,Resale,Owner,domcache_srp_54121273
2,2,20210506,,1,Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_55034513
1,1,20210705,,2,Semi-Furnished,2800000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_54119449
2,3,20210505,,1,Unfurnished,7710000,,Apartment,,Resale,Owner,domcache_srp_55035401
2,3,20210816,,,Unfurnished,12600000,,Villa,,Resale,Owner,domcache_srp_54841181
3,3,20210815,,,Semi-Furnished,6500000,,Residential House,,Resale,Owner,domcache_srp_54866577
1,2,20210816,,,Unfurnished,900000,,Residential House,,Resale,Owner,domcache_srp_53773139
2,2,20210731,,5,Furnished,5400000,Balaji Residency Vivekananda Nagar,Apartment,,Resale,Owner,domcache_srp_56225679
2,2,20210731,Prajay Engineers Syndicate Ltd.,4,Unfurnished,2450000,Prajay Nivasa 1,Apartment,,Resale,Owner,domcache_srp_56225259
3,3,20210801,,3,Furnished,6500000,Sai Ratna Heights,Apartment,,Resale,Owner,domcache_srp_31526439
4,3,20210803,,1,Unfurnished,3800000,,Residential House,,Resale,Owner,domcache_srp_54546043
2,2,20210731,,1,Semi-Furnished,1500000,,Apartment,,Resale,Owner,domcache_srp_56224943
3,3,20210802,,2,Unfurnished,9000000,,Apartment,,Resale,Owner,domcache_srp_54081053
2,2,20210802,,Ground,Unfurnished,3000000,,Apartment,,Resale,Owner,domcache_srp_45452367
3,2,20210802,,Ground,Unfurnished,4500000,,Residential House,,Resale,Owner,domcache_srp_50918486
4,4,20210802,,6,Unfurnished,8500000,,Apartment,,Resale,Owner,domcache_srp_55156415
3,3,20210802,,1,Semi-Furnished,7800000,,Apartment,,Resale,Owner,domcache_srp_44462275
2,2,20210731,,2,Furnished,4700000,,Apartment,,Resale,Owner,domcache_srp_53811663
2,2,20210731,,Ground,Furnished,6500000,,Residential House,,Resale,Owner,domcache_srp_54435939
2,2,20210731,,2,Unfurnished,4878780,,Apartment,,Resale,Owner,domcache_srp_54088023
2,2,20210803,,3,Semi-Furnished,4500000,Panchavati Apartments,Apartment,,Resale,Owner,domcache_srp_54701025
2,2,20210803,,1,Unfurnished,3800000,,Apartment,,Resale,Owner,domcache_srp_54782375
2,2,20210801,,,Semi-Furnished,13000000,,Residential House,,New Property,Owner,domcache_srp_52829135
1,2,20210806,,Ground,Unfurnished,2300000,,Residential House,,Resale,Owner,domcache_srp_56261335
2,2,20210803,,1,Unfurnished,3800000,,Apartment,,Resale,Owner,domcache_srp_56213479
3,3,20210803,SVS Constructions,2,Semi-Furnished,8000000,SVSs Prithvi Heights,Apartment,,Resale,Owner,domcache_srp_56212961
2,1,20210803,,5,Furnished,3200000,,Apartment,,Resale,Owner,domcache_srp_53552401
2,2,20210801,,Ground,Unfurnished,6200000,,Residential House,,Resale,Owner,domcache_srp_55518701
3,3,20210801,,,Semi-Furnished,8300000,Vishnu Priya Enclave KSR Colony Ameenpur,Residential House,,Resale,Owner,domcache_srp_53630089
3,3,20210730,,3,Unfurnished,6900000,,Apartment,,New Property,Owner,domcache_srp_52149311
3,3,20210802,,2,Unfurnished,6700000,,Apartment,,Resale,Owner,domcache_srp_54414493
2,2,20210802,,1,Semi-Furnished,3000000,Sri Rama Apartments,Apartment,,Resale,Owner,domcache_srp_54467435
5,2,20210807,,2,Unfurnished,13500000,,Residential House,,Resale,Owner,domcache_srp_51423868
2,2,20210730,,4,Semi-Furnished,4000000,,Apartment,,Resale,Owner,domcache_srp_52380319
2,2,20210730,,5,Unfurnished,6800000,Sudheesha Lakeview,Apartment,,Resale,Owner,domcache_srp_54129681
1,2,20210802,Happy Home Housing,1,Semi-Furnished,2500000,Happy Homes Plaza,Apartment,,Resale,Owner,domcache_srp_54366301
3,3,20210730,,3,Semi-Furnished,11700000,,Apartment,,Resale,Owner,domcache_srp_53370821
2,2,20210818,,4,Unfurnished,4500000,Sri Balaji Indraprastha,Apartment,,Resale,Owner,domcache_srp_56210101
2,2,20210807,,2,Unfurnished,6600000,,Apartment,,Resale,Owner,domcache_srp_54093791
2,2,20210806,,1,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_54276993
2,3,20210806,,3,Furnished,6500000,,Apartment,,Resale,Owner,domcache_srp_55211277
3,3,20210808,,4,Unfurnished,7800000,,Apartment,,Resale,Owner,domcache_srp_54537009
2,2,20210806,,Ground,Semi-Furnished,3900000,,Apartment,,Resale,Owner,domcache_srp_48568355
2,2,20210808,Legend Estates Pvt. Ltd.,,Semi-Furnished,5500000,Nallakunta,Residential House,,Resale,Owner,domcache_srp_56357091
1,1,20210807,,5,Furnished,2610000,Radha Madhav Nilayam,Apartment,,Resale,Owner,domcache_srp_53540751
1,2,20210804,,3,Unfurnished,1600000,,Apartment,,Resale,Owner,domcache_srp_53549465
4,4,20210804,,Upper Basement,Semi-Furnished,10500000,,Residential House,,New Property,Owner,domcache_srp_53488011
3,3,20210805,,Ground,Unfurnished,5400000,,Apartment,,Resale,Owner,domcache_srp_54745717
3,3,20210807,Hallmark Constructions,1,Semi-Furnished,12000000,Hallmark Express Towers,Apartment,,Resale,Owner,domcache_srp_49345295
2,2,20210804,,4,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_52245893
2,2,20210807,,2,Unfurnished,3600000,Siri Mansion,Apartment,,Resale,Owner,domcache_srp_52488879
2,2,20210805,,1,Semi-Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_55410933
4,4,20210807,,,Unfurnished,8500000,,Residential House,,Resale,Owner,domcache_srp_54459301
2,2,20210805,,3,Unfurnished,2850000,,Apartment,,Resale,Owner,domcache_srp_52280695
2,2,20210805,,2,Unfurnished,5000000,,Apartment,,New Property,Owner,domcache_srp_53577367
3,3,20210817,,1,Semi-Furnished,5000000,,Apartment,,New Property,Agent,domcache_srp_51355590
2,2,20210726,Akshita Infra,2,Semi-Furnished,5922500,Akshita Heights 3,Apartment,,New Property,Agent,domcache_srp_54421539
2,2,20210801,,2,Semi-Furnished,1600000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_34400983
3,3,20210710,,5,Furnished,8500000,,Apartment,,Resale,Owner,domcache_srp_43294881
2,2,20210712,,3,Unfurnished,5500000,,Apartment,,Resale,Owner,domcache_srp_55781645
2,2,20210803,,5,Unfurnished,4600000,,Apartment,,Resale,Owner,domcache_srp_55485449
1,2,20210501,,2,Unfurnished,3100000,,Apartment,,Resale,Owner,domcache_srp_55002029
2,2,20210630,,2,Semi-Furnished,5200000,Vaishnavi Perfect Towers,Apartment,,Resale,Owner,domcache_srp_55645767
2,2,20210815,,5,Unfurnished,2912000,,Apartment,,Resale,Owner,domcache_srp_54976711
3,3,20210801,EIPL Group,2,Unfurnished,13800000,EIPL Rivera,Apartment,,Resale,Owner,domcache_srp_53590105
2,2,20210731,Alekhya Homes,14,Furnished,11500000,Alekhya Towers,Apartment,,Resale,Owner,domcache_srp_56012595
3,2,20210628,,3,Furnished,7000000,,Residential House,,Resale,Owner,domcache_srp_55643433
2,3,20210729,,2,Unfurnished,8700000,,Apartment,,Resale,Owner,domcache_srp_54777813
2,2,20210817,Delight Infra,1,Semi-Furnished,3800000,Delight Fortune,Apartment,,Resale,Owner,domcache_srp_56416633
3,3,20210816,Svadha Builders,1,Unfurnished,7100000,Svadha Kollaar,Apartment,,Resale,Owner,domcache_srp_56397619
2,2,20210812,,2,Semi-Furnished,5400000,,Apartment,,Resale,Owner,domcache_srp_56442245
2,2,20210815,,1,Unfurnished,3500000,,Apartment,,Resale,Owner,domcache_srp_56478869
2,2,20210809,,1,Semi-Furnished,2575000,,Apartment,,Resale,Owner,domcache_srp_56384245
2,2,20210815,,5,Unfurnished,6000000,,Apartment,,Resale,Owner,domcache_srp_56486937
2,2,20210525,,6,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_53261507
2,2,20210514,,Ground,Semi-Furnished,3500000,,Apartment,,Resale,Owner,domcache_srp_55094543
5,4,20210614,,2,Unfurnished,11500000,,Residential House,,Resale,Owner,domcache_srp_55396361
2,2,20210801,,3,Unfurnished,2650000,Sri Sai Balaji Enclave,Apartment,,Resale,Owner,domcache_srp_55125223
2,4,20210801,,2,Unfurnished,4700000,,Apartment,,Resale,Owner,domcache_srp_56235419
6,5,20210603,,2,Semi-Furnished,9500000,,Residential House,,Resale,Owner,domcache_srp_55278565
2,2,20210607,,Ground,Semi-Furnished,7500000,,Residential House,,Resale,Owner,domcache_srp_38276673
3,3,20210807,,3,Unfurnished,5510000,,Apartment,,Resale,Owner,domcache_srp_55856401
3,3,20210711,,5,Unfurnished,8212000,Durga Residency,Apartment,,Resale,Owner,domcache_srp_55619133
3,3,20210705,,2,Unfurnished,6500000,,Apartment,,Resale,Owner,domcache_srp_54117257
2,2,20210423,,5,Unfurnished,3500000,,Apartment,,Resale,Owner,domcache_srp_54931605
,4,20210810,,Upper Basement,Furnished,4000000,,Apartment,,Resale,Owner,domcache_srp_56391385
3,> 10,20210817,Meenakshi Group,6,Furnished,12000000,Meenakshi Sky Lounge,Builder Floor Apartment,,Resale,Owner,domcache_srp_56520781
2,2,20210816,,2,Unfurnished,3300000,,Apartment,,Resale,Owner,domcache_srp_56436647
2,3,20210723,,Ground,Furnished,4400000,,Apartment,,Resale,Owner,domcache_srp_34849869
3,3,20210421,,3,Unfurnished,6000000,,Apartment,,Resale,Owner,domcache_srp_54907941
3,4,20210729,,,Unfurnished,100000,,Villa,,Resale,Owner,domcache_srp_56171573
2,2,20210620,,,Unfurnished,7500000,,Villa,,Resale,Owner,domcache_srp_54886481
